pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
8N	Lesina	chr5	58050001	58100000	0.3137289636846767	243	7084	22580	1720
8N	Lesina	chr5	58100001	58150000	0.2865060240963855	527	14268	49800	2900
K	Lesina	chr5	58100001	58150000	0.2547448334036271	527	12080	47420	5280
8N	K	chr5	58100001	58150000	0.2988205560235888	527	14188	47480	5220
8N	K	chr5	58150001	58200000	0.3277511961722488	237	6850	20900	2800
8N	Lesina	chr5	58150001	58200000	0.3367491166077738	237	7624	22640	1060
K	Lesina	chr5	58150001	58200000	0.3005692599620493	237	6336	21080	2620
8N	K	chr5	58200001	58250000	0.31671469740634	232	6594	20820	2380
8N	Lesina	chr5	58200001	58250000	0.3056910569105691	232	6768	22140	1060
K	Lesina	chr5	58200001	58250000	0.2931467181467181	232	6074	20720	2480
8N	K	chr5	58250001	58300000	0.2640889830508474	213	4986	18880	2420
8N	Lesina	chr5	58250001	58300000	0.2373505976095617	213	4766	20080	1220
K	Lesina	chr5	58250001	58300000	0.209044193216855	213	4068	19460	1840
8N	Lesina	chr5	58300001	58350000	0.2860569715142428	141	3816	13340	760
K	Lesina	chr5	58300001	58350000	0.2651050080775444	141	3282	12380	1720
8N	K	chr5	58300001	58350000	0.3217675941080196	141	3932	12220	1880
8N	K	chr5	58350001	58400000	0.3275177304964539	161	4618	14100	2000
8N	Lesina	chr5	58350001	58400000	0.3050131926121372	161	4624	15160	940
K	Lesina	chr5	58350001	58400000	0.2557422969187675	161	3652	14280	1820
8N	K	chr5	58400001	58450000	0.3347014925373134	62	1794	5360	840
8N	Lesina	chr5	58400001	58450000	0.3420863309352518	62	1902	5560	640
K	Lesina	chr5	58400001	58450000	0.325177304964539	62	1834	5640	560
8N	K	chr5	58450001	58500000	0.2995176848874598	141	3726	12440	1660
8N	Lesina	chr5	58450001	58500000	0.2968515742128935	141	3960	13340	760
K	Lesina	chr5	58450001	58500000	0.2717041800643087	141	3380	12440	1660
K	Lesina	chr5	58500001	58550000	0.2852747252747252	103	2596	9100	1200
8N	K	chr5	58500001	58550000	0.2995515695067264	103	2672	8920	1380
8N	Lesina	chr5	58500001	58550000	0.286344537815126	103	2726	9520	780
K	Lesina	chr5	58550001	58600000	0.3575757575757576	74	2360	6600	800
8N	Lesina	chr5	58550001	58600000	0.3501457725947522	74	2402	6860	540
8N	K	chr5	58550001	58600000	0.368	74	2392	6500	900
8N	K	chr5	58600001	58650000	0.2852941176470588	8	194	680	120
8N	Lesina	chr5	58600001	58650000	0.2875	8	230	800	0
K	Lesina	chr5	58600001	58650000	0.238235294117647	8	162	680	120
8N	K	chr5	58650001	58700000	0.3325423728813559	66	1962	5900	700
8N	Lesina	chr5	58650001	58700000	0.3181518151815181	66	1928	6060	540
K	Lesina	chr5	58650001	58700000	0.2486486486486486	66	1472	5920	680
8N	K	chr5	58700001	58750000	0.3106870229007633	31	814	2620	480
8N	Lesina	chr5	58700001	58750000	0.3112676056338028	31	884	2840	260
K	Lesina	chr5	58700001	58750000	0.3007462686567164	31	806	2680	420
8N	Lesina	chr5	58750001	58800000	0.3180555555555555	61	1832	5760	340
K	Lesina	chr5	58750001	58800000	0.2761029411764706	61	1502	5440	660
8N	K	chr5	58750001	58800000	0.3079245283018867	61	1632	5300	800
8N	K	chr5	58800001	58850000	0.3616161616161616	67	2148	5940	760
8N	Lesina	chr5	58800001	58850000	0.3617088607594936	67	2286	6320	380
K	Lesina	chr5	58800001	58850000	0.3113333333333333	67	1868	6000	700
8N	K	chr5	58850001	58900000	0.2795918367346939	34	822	2940	460
8N	Lesina	chr5	58850001	58900000	0.3069620253164557	34	970	3160	240
K	Lesina	chr5	58850001	58900000	0.3080536912751678	34	918	2980	420
8N	K	chr5	58900001	58950000	0.3193548387096774	14	396	1240	160
8N	Lesina	chr5	58900001	58950000	0.3417910447761194	14	458	1340	60
K	Lesina	chr5	58900001	58950000	0.32	14	416	1300	100
K	Lesina	chr5	58950001	59000000	0.293446088794926	209	5552	18920	1980
8N	K	chr5	58950001	59000000	0.3512568306010929	209	6428	18300	2600
8N	Lesina	chr5	58950001	59000000	0.3608384458077709	209	7058	19560	1340
8N	Lesina	chr5	59000001	59050000	0.3733333333333333	51	1792	4800	300
K	Lesina	chr5	59000001	59050000	0.360352422907489	51	1636	4540	560
8N	K	chr5	59000001	59050000	0.375	51	1650	4400	700
K	Lesina	chr5	59050001	59100000	0.2311529933481153	201	4170	18040	2060
8N	K	chr5	59050001	59100000	0.2934371523915461	201	5276	17980	2120
8N	Lesina	chr5	59050001	59100000	0.2814225053078556	201	5302	18840	1260
8N	K	chr5	59100001	59150000	0.3563380281690141	113	3542	9940	1360
8N	Lesina	chr5	59100001	59150000	0.3472998137802607	113	3730	10740	560
K	Lesina	chr5	59100001	59150000	0.3049900199600798	113	3056	10020	1280
8N	K	chr5	59150001	59200000	0.2948905109489051	188	4848	16440	2360
8N	Lesina	chr5	59150001	59200000	0.2727777777777778	188	4910	18000	800
K	Lesina	chr5	59150001	59200000	0.2657894736842105	188	4444	16720	2080
8N	K	chr5	59200001	59250000	0.3832369942196532	40	1326	3460	540
8N	Lesina	chr5	59200001	59250000	0.3413612565445026	40	1304	3820	180
K	Lesina	chr5	59200001	59250000	0.295054945054945	40	1074	3640	360
8N	Lesina	chr5	59250001	59300000	0.3240374609781478	200	6228	19220	780
K	Lesina	chr5	59250001	59300000	0.2981609195402299	200	5188	17400	2600
8N	K	chr5	59250001	59300000	0.3399309551208285	200	5908	17380	2620
8N	K	chr5	59300001	59350000	0.342817679558011	82	2482	7240	960
8N	Lesina	chr5	59300001	59350000	0.3141025641025641	82	2450	7800	400
K	Lesina	chr5	59300001	59350000	0.3180327868852459	82	2328	7320	880
8N	K	chr5	59350001	59400000	0.35	77	2394	6840	860
8N	Lesina	chr5	59350001	59400000	0.3208333333333333	77	2310	7200	500
K	Lesina	chr5	59350001	59400000	0.2768768768768769	77	1844	6660	1040
8N	K	chr5	59400001	59450000	0.2995951417004048	114	2960	9880	1520
8N	Lesina	chr5	59400001	59450000	0.287546468401487	114	3094	10760	640
K	Lesina	chr5	59400001	59450000	0.2921686746987952	114	2910	9960	1440
K	Lesina	chr5	59450001	59500000	0.2683357879234168	156	3644	13580	2020
8N	K	chr5	59450001	59500000	0.2605301914580265	156	3538	13580	2020
8N	Lesina	chr5	59450001	59500000	0.2728767123287671	156	3984	14600	1000
K	Lesina	chr5	59500001	59550000	0.2639024390243902	137	3246	12300	1400
8N	Lesina	chr5	59500001	59550000	0.3049459041731066	137	3946	12940	760
8N	K	chr5	59500001	59550000	0.2954924874791318	137	3540	11980	1720
8N	K	chr5	59550001	59600000	0.211353032659409	146	2718	12860	1740
8N	Lesina	chr5	59550001	59600000	0.2069900142653352	146	2902	14020	580
K	Lesina	chr5	59550001	59600000	0.13640625	146	1746	12800	1800
8N	K	chr5	59600001	59650000	0.2490514905149051	248	5514	22140	2660
8N	Lesina	chr5	59600001	59650000	0.2164029975020816	248	5198	24020	780
K	Lesina	chr5	59600001	59650000	0.2028673835125448	248	4528	22320	2480
8N	K	chr5	59650001	59700000	0.2897894736842105	215	5506	19000	2500
8N	Lesina	chr5	59650001	59700000	0.255082284607938	215	5270	20660	840
K	Lesina	chr5	59650001	59700000	0.2278947368421052	215	4330	19000	2500
8N	Lesina	chr5	59700001	59750000	0.3095518867924528	176	5250	16960	640
K	Lesina	chr5	59700001	59750000	0.209173126614987	176	3238	15480	2120
8N	K	chr5	59700001	59750000	0.3081185567010309	176	4782	15520	2080
8N	K	chr5	59750001	59800000	0.2784656796769852	168	4138	14860	1940
8N	Lesina	chr5	59750001	59800000	0.2672932330827067	168	4266	15960	840
K	Lesina	chr5	59750001	59800000	0.1920529801324503	168	2900	15100	1700
8N	K	chr5	59800001	59850000	0.3663120567375886	192	6198	16920	2280
8N	Lesina	chr5	59800001	59850000	0.3384615384615385	192	6248	18460	740
K	Lesina	chr5	59800001	59850000	0.2664726426076833	192	4578	17180	2020
8N	K	chr5	59850001	59900000	0.3557046979865771	139	4240	11920	1980
8N	Lesina	chr5	59850001	59900000	0.3503048780487804	139	4596	13120	780
K	Lesina	chr5	59850001	59900000	0.2991762767710049	139	3632	12140	1760
K	Lesina	chr5	59900001	59950000	0.2272972972972973	85	1682	7400	1100
8N	K	chr5	59900001	59950000	0.2552	85	1914	7500	1000
8N	Lesina	chr5	59900001	59950000	0.2655	85	2124	8000	500
K	Lesina	chr5	59950001	60000000	0.2064159292035398	100	1866	9040	960
8N	K	chr5	59950001	60000000	0.2997679814385151	100	2584	8620	1380
8N	Lesina	chr5	59950001	60000000	0.2886993603411514	100	2708	9380	620
8N	K	chr5	60000001	60050000	0.3458715596330275	25	754	2180	320
8N	Lesina	chr5	60000001	60050000	0.3557522123893805	25	804	2260	240
K	Lesina	chr5	60000001	60050000	0.288785046728972	25	618	2140	360
8N	K	chr5	60050001	60100000	0.3944983818770226	73	2438	6180	1120
8N	Lesina	chr5	60050001	60100000	0.3784883720930233	73	2604	6880	420
K	Lesina	chr5	60050001	60100000	0.2515432098765432	73	1630	6480	820
K	Lesina	chr5	60100001	60150000	0.2746710526315789	137	3340	12160	1540
8N	K	chr5	60100001	60150000	0.3761016949152542	137	4438	11800	1900
8N	Lesina	chr5	60100001	60150000	0.3524105754276827	137	4532	12860	840
K	Lesina	chr5	60150001	60200000	0.2984615384615384	87	2328	7800	900
8N	Lesina	chr5	60150001	60200000	0.3551980198019802	87	2870	8080	620
8N	K	chr5	60150001	60200000	0.362330623306233	87	2674	7380	1320
8N	K	chr5	60200001	60250000	0.3636363636363636	43	1360	3740	560
8N	Lesina	chr5	60200001	60250000	0.3694174757281553	43	1522	4120	180
K	Lesina	chr5	60200001	60250000	0.3292553191489362	43	1238	3760	540
8N	Lesina	chr5	60250001	60300000	0.2722222222222222	38	980	3600	200
8N	K	chr5	60250001	60300000	0.2695121951219512	38	884	3280	520
K	Lesina	chr5	60250001	60300000	0.19625	38	628	3200	600
K	Lesina	chr5	60300001	60350000	0.2956709956709957	51	1366	4620	480
8N	K	chr5	60300001	60350000	0.2408071748878923	51	1074	4460	640
8N	Lesina	chr5	60300001	60350000	0.3067510548523207	51	1454	4740	360
8N	Lesina	chr5	60350001	60400000	0.3094202898550725	30	854	2760	240
K	Lesina	chr5	60350001	60400000	0.3169117647058823	30	862	2720	280
8N	K	chr5	60350001	60400000	0.34140625	30	874	2560	440
8N	Lesina	chr5	60400001	60450000	0.3241379310344827	44	1316	4060	340
K	Lesina	chr5	60400001	60450000	0.3061855670103093	44	1188	3880	520
8N	K	chr5	60400001	60450000	0.3068062827225131	44	1172	3820	580
K	Lesina	chr5	60450001	60500000	0.2824742268041237	22	548	1940	260
8N	Lesina	chr5	60450001	60500000	0.2588235294117647	22	528	2040	160
8N	K	chr5	60450001	60500000	0.3086021505376344	22	574	1860	340
8N	K	chr5	60500001	60550000	0.2695652173913043	21	496	1840	260
K	Lesina	chr5	60500001	60550000	0.2604395604395604	21	474	1820	280
8N	Lesina	chr5	60500001	60550000	0.3020833333333333	21	580	1920	180
8N	Lesina	chr5	60550001	60600000	0.2478873239436619	15	352	1420	80
8N	K	chr5	60550001	60600000	0.2921875	15	374	1280	220
K	Lesina	chr5	60550001	60600000	0.30625	15	392	1280	220
8N	K	chr5	60600001	60650000	0.3330935251798561	32	926	2780	420
8N	Lesina	chr5	60600001	60650000	0.3193548387096774	32	990	3100	100
K	Lesina	chr5	60600001	60650000	0.2169014084507042	32	616	2840	360
K	Lesina	chr5	60650001	60700000	0.1780104712041884	44	680	3820	580
8N	K	chr5	60650001	60700000	0.3069148936170213	44	1154	3760	640
8N	Lesina	chr5	60650001	60700000	0.3172248803827751	44	1326	4180	220
8N	K	chr5	60700001	60750000	0.4899082568807339	25	1068	2180	320
8N	Lesina	chr5	60700001	60750000	0.5128440366972477	25	1118	2180	320
K	Lesina	chr5	60700001	60750000	0.2588235294117647	25	616	2380	120
8N	Lesina	chr5	60750001	60800000	0.2805555555555555	38	1010	3600	200
8N	K	chr5	60750001	60800000	0.341860465116279	38	1176	3440	360
K	Lesina	chr5	60750001	60800000	0.2494186046511627	38	858	3440	360
8N	Lesina	chr5	60800001	60850000	0.3106508875739645	36	1050	3380	220
8N	K	chr5	60800001	60850000	0.3463576158940397	36	1046	3020	580
K	Lesina	chr5	60800001	60850000	0.2740506329113924	36	866	3160	440
8N	Lesina	chr5	60850001	60900000	0.219921875	54	1126	5120	280
8N	K	chr5	60850001	60900000	0.2536796536796536	54	1172	4620	780
K	Lesina	chr5	60850001	60900000	0.2244725738396624	54	1064	4740	660
8N	Lesina	chr5	60900001	60950000	0.3238390092879257	69	2092	6460	440
8N	K	chr5	60900001	60950000	0.3306122448979592	69	1944	5880	1020
K	Lesina	chr5	60900001	60950000	0.2658064516129032	69	1648	6200	700
8N	Lesina	chr5	60950001	61000000	0.2588946459412781	124	2998	11580	820
8N	K	chr5	60950001	61000000	0.2598130841121495	124	2780	10700	1700
K	Lesina	chr5	60950001	61000000	0.236996336996337	124	2588	10920	1480
8N	Lesina	chr5	61000001	61050000	0.2287234042553191	157	3440	15040	660
8N	K	chr5	61000001	61050000	0.2408045977011494	157	3352	13920	1780
K	Lesina	chr5	61000001	61050000	0.1916073968705547	157	2694	14060	1640
8N	Lesina	chr5	61050001	61100000	0.1888412017167382	150	2640	13980	1020
8N	K	chr5	61050001	61100000	0.201063829787234	150	2646	13160	1840
K	Lesina	chr5	61050001	61100000	0.1910425844346549	150	2602	13620	1380
8N	K	chrZ	1	50000	0.3371681415929203	54	1524	4520	880
8N	Lesina	chrZ	1	50000	0.2683397683397683	54	1390	5180	220
K	Lesina	chrZ	1	50000	0.2923404255319149	54	1374	4700	700
8N	K	chrZ	50001	100000	0.3440068493150685	133	4018	11680	1620
8N	Lesina	chrZ	50001	100000	0.3181380417335473	133	3964	12460	840
K	Lesina	chrZ	50001	100000	0.315886287625418	133	3778	11960	1340
8N	K	chrZ	100001	150000	0.2908315565031983	210	5456	18760	2240
8N	Lesina	chrZ	100001	150000	0.2721212121212121	210	5388	19800	1200
K	Lesina	chrZ	100001	150000	0.2283898305084745	210	4312	18880	2120
8N	K	chrZ	150001	200000	0.2843953185955786	169	4374	15380	1520
8N	Lesina	chrZ	150001	200000	0.2665006226650062	169	4280	16060	840
K	Lesina	chrZ	150001	200000	0.2798948751642575	169	4260	15220	1680
8N	K	chrZ	200001	250000	0.298371335504886	210	5496	18420	2580
8N	Lesina	chrZ	200001	250000	0.2964646464646465	210	5870	19800	1200
K	Lesina	chrZ	200001	250000	0.2653804930332261	210	4952	18660	2340
K	Lesina	chrZ	250001	300000	0.2401990049751244	230	4828	20100	2900
8N	Lesina	chrZ	250001	300000	0.2871677360219982	230	6266	21820	1180
8N	K	chrZ	250001	300000	0.2952380952380952	230	5952	20160	2840
K	Lesina	chrZ	300001	350000	0.2342880523731587	274	5726	24440	2960
8N	K	chrZ	300001	350000	0.268954248366013	274	6584	24480	2920
8N	Lesina	chrZ	300001	350000	0.2430662557781202	274	6310	25960	1440
8N	K	chrZ	350001	400000	0.2998069498069498	231	6212	20720	2380
8N	Lesina	chrZ	350001	400000	0.3104204753199269	231	6792	21880	1220
K	Lesina	chrZ	350001	400000	0.2653359298928919	231	5450	20540	2560
8N	Lesina	chrZ	400001	450000	0.3224719101123595	116	3444	10680	920
8N	K	chrZ	400001	450000	0.3156	116	3156	10000	1600
K	Lesina	chrZ	400001	450000	0.3376447876447876	116	3498	10360	1240
8N	K	chrZ	450001	500000	0.3076923076923077	88	2400	7800	1000
8N	Lesina	chrZ	450001	500000	0.3211401425178147	88	2704	8420	380
K	Lesina	chrZ	450001	500000	0.3169576059850374	88	2542	8020	780
K	Lesina	chrZ	500001	550000	0.2551020408163265	143	3250	12740	1560
8N	K	chrZ	500001	550000	0.3276699029126214	143	4050	12360	1940
8N	Lesina	chrZ	500001	550000	0.3098187311178247	143	4102	13240	1060
K	Lesina	chrZ	550001	600000	0.2924906132665832	177	4674	15980	1720
8N	Lesina	chrZ	550001	600000	0.3137349397590361	177	5208	16600	1100
8N	K	chrZ	550001	600000	0.3162907268170426	177	5048	15960	1740
8N	K	chrZ	600001	650000	0.2675675675675675	150	3564	13320	1680
8N	Lesina	chrZ	600001	650000	0.2875175315568022	150	4100	14260	740
K	Lesina	chrZ	600001	650000	0.2461654135338346	150	3274	13300	1700
K	Lesina	chrZ	650001	700000	0.2723214285714285	128	3050	11200	1600
8N	K	chrZ	650001	700000	0.3042553191489361	128	3432	11280	1520
8N	Lesina	chrZ	650001	700000	0.2943521594684385	128	3544	12040	760
K	Lesina	chrZ	700001	750000	0.2620039682539682	224	5282	20160	2240
8N	Lesina	chrZ	700001	750000	0.2781220657276995	224	5924	21300	1100
8N	K	chrZ	700001	750000	0.2993981945837513	224	5970	19940	2460
K	Lesina	chrZ	750001	800000	0.2684782608695652	102	2470	9200	1000
8N	Lesina	chrZ	750001	800000	0.2600414078674948	102	2512	9660	540
8N	K	chrZ	750001	800000	0.3085339168490153	102	2820	9140	1060
K	Lesina	chrZ	800001	850000	0.2534246575342466	48	1110	4380	420
8N	Lesina	chrZ	800001	850000	0.2625550660792951	48	1192	4540	260
8N	K	chrZ	800001	850000	0.290566037735849	48	1232	4240	560
8N	Lesina	chrZ	850001	900000	0.3286486486486486	41	1216	3700	400
8N	K	chrZ	850001	900000	0.3405555555555555	41	1226	3600	500
K	Lesina	chrZ	850001	900000	0.3155913978494624	41	1174	3720	380
8N	K	chrZ	900001	950000	0.3194570135746606	51	1412	4420	680
8N	Lesina	chrZ	900001	950000	0.3246861924686192	51	1552	4780	320
K	Lesina	chrZ	900001	950000	0.2545064377682403	51	1186	4660	440
K	Lesina	chrZ	950001	1000000	0.3468421052631579	42	1318	3800	400
8N	Lesina	chrZ	950001	1000000	0.2942708333333333	42	1130	3840	360
8N	K	chrZ	950001	1000000	0.3049450549450549	42	1110	3640	560
8N	Lesina	chrZ	1000001	1050000	0.2942446043165467	88	2454	8340	460
8N	K	chrZ	1000001	1050000	0.2946700507614213	88	2322	7880	920
K	Lesina	chrZ	1000001	1050000	0.280306905370844	88	2192	7820	980
K	Lesina	chrZ	1050001	1100000	0.3026269702276707	126	3456	11420	1180
8N	Lesina	chrZ	1050001	1100000	0.3381196581196581	126	3956	11700	900
8N	K	chrZ	1050001	1100000	0.3409090909090909	126	3750	11000	1600
8N	K	chrZ	1100001	1150000	0.3063157894736842	45	1164	3800	700
8N	Lesina	chrZ	1100001	1150000	0.3100478468899521	45	1296	4180	320
K	Lesina	chrZ	1100001	1150000	0.296	45	1184	4000	500
8N	K	chrZ	1150001	1200000	0.3614583333333333	21	694	1920	180
8N	Lesina	chrZ	1150001	1200000	0.3061224489795918	21	600	1960	140
K	Lesina	chrZ	1150001	1200000	0.3412371134020618	21	662	1940	160
8N	K	chrZ	1200001	1250000	0.3225352112676056	49	1374	4260	640
8N	Lesina	chrZ	1200001	1250000	0.2922746781115879	49	1362	4660	240
K	Lesina	chrZ	1200001	1250000	0.3237442922374429	49	1418	4380	520
8N	K	chrZ	1250001	1300000	0.2629032258064516	97	2282	8680	1020
8N	Lesina	chrZ	1250001	1300000	0.2447084233261339	97	2266	9260	440
K	Lesina	chrZ	1250001	1300000	0.2004587155963302	97	1748	8720	980
8N	K	chrZ	1300001	1350000	0.3335454545454545	243	7338	22000	2300
8N	Lesina	chrZ	1300001	1350000	0.3375862068965517	243	7832	23200	1100
K	Lesina	chrZ	1300001	1350000	0.2371273712737127	243	5250	22140	2160
8N	K	chrZ	1350001	1400000	0.2590374331550802	210	4844	18700	2300
8N	Lesina	chrZ	1350001	1400000	0.2542713567839196	210	5060	19900	1100
K	Lesina	chrZ	1350001	1400000	0.2115138592750533	210	3968	18760	2240
K	Lesina	chrZ	1400001	1450000	0.231712789827973	298	6196	26740	3060
8N	Lesina	chrZ	1400001	1450000	0.2872624912033779	298	8164	28420	1380
8N	K	chrZ	1400001	1450000	0.296711509715994	298	7940	26760	3040
8N	K	chrZ	1450001	1500000	0.3217201166180758	149	4414	13720	1180
8N	Lesina	chrZ	1450001	1500000	0.2925925925925925	149	4108	14040	860
K	Lesina	chrZ	1450001	1500000	0.2426008968609865	149	3246	13380	1520
8N	K	chrZ	1500001	1550000	0.3480176211453744	104	3160	9080	1320
8N	Lesina	chrZ	1500001	1550000	0.3191919191919192	104	3160	9900	500
K	Lesina	chrZ	1500001	1550000	0.2503253796095445	104	2308	9220	1180
8N	K	chrZ	1550001	1600000	0.33424317617866	92	2694	8060	1140
8N	Lesina	chrZ	1550001	1600000	0.3387990762124711	92	2934	8660	540
K	Lesina	chrZ	1550001	1600000	0.2393034825870647	92	1924	8040	1160
K	Lesina	chrZ	1600001	1650000	0.234543325526932	193	4006	17080	2220
8N	Lesina	chrZ	1600001	1650000	0.2771270718232044	193	5016	18100	1200
8N	K	chrZ	1600001	1650000	0.2701856148491879	193	4658	17240	2060
8N	Lesina	chrZ	1650001	1700000	0.3316746411483253	221	6932	20900	1200
8N	K	chrZ	1650001	1700000	0.3385641025641026	221	6602	19500	2600
K	Lesina	chrZ	1650001	1700000	0.2796764408493428	221	5532	19780	2320
K	Lesina	chrZ	1700001	1750000	0.285	81	2052	7200	900
8N	Lesina	chrZ	1700001	1750000	0.3867532467532467	81	2978	7700	400
8N	K	chrZ	1700001	1750000	0.3709039548022599	81	2626	7080	1020
8N	Lesina	chrZ	1750001	1800000	0.2870901639344262	102	2802	9760	440
8N	K	chrZ	1750001	1800000	0.2874172185430463	102	2604	9060	1140
K	Lesina	chrZ	1750001	1800000	0.2590021691973969	102	2388	9220	980
8N	K	chrZ	1800001	1850000	0.3423592493297587	85	2554	7460	1040
8N	Lesina	chrZ	1800001	1850000	0.291183879093199	85	2312	7940	560
K	Lesina	chrZ	1800001	1850000	0.2879265091863517	85	2194	7620	880
8N	K	chrZ	1850001	1900000	0.2699604743083004	58	1366	5060	740
8N	Lesina	chrZ	1850001	1900000	0.4707581227436823	58	2608	5540	260
K	Lesina	chrZ	1850001	1900000	0.3767175572519084	58	1974	5240	560
K	Lesina	chrZ	1900001	1950000	0.647719298245614	62	3692	5700	500
8N	K	chrZ	1900001	1950000	0.1912587412587412	62	1094	5720	480
8N	Lesina	chrZ	1900001	1950000	0.7274247491638796	62	4350	5980	220
8N	K	chrZ	1950001	2000000	0.1698380566801619	222	3356	19760	2440
8N	Lesina	chrZ	1950001	2000000	0.744037558685446	222	15848	21300	900
K	Lesina	chrZ	1950001	2000000	0.6600794438927508	222	13294	20140	2060
8N	K	chrZ	2000001	2050000	0.2330677290836653	171	3510	15060	2040
8N	Lesina	chrZ	2000001	2050000	0.6392638036809816	171	10420	16300	800
K	Lesina	chrZ	2000001	2050000	0.5323037323037323	171	8272	15540	1560
K	Lesina	chrZ	2050001	2100000	0.496078431372549	224	10120	20400	2000
8N	K	chrZ	2050001	2100000	0.2704477611940298	224	5436	20100	2300
8N	Lesina	chrZ	2050001	2100000	0.591924882629108	224	12608	21300	1100
K	Lesina	chrZ	2100001	2150000	0.4797606093579978	204	8818	18380	2020
8N	Lesina	chrZ	2100001	2150000	0.5323377960865088	204	10338	19420	980
8N	K	chrZ	2100001	2150000	0.2118942731277533	204	3848	18160	2240
8N	K	chrZ	2150001	2200000	0.2323284823284823	213	4470	19240	2060
8N	Lesina	chrZ	2150001	2200000	0.5243854473942969	213	10666	20340	960
K	Lesina	chrZ	2150001	2200000	0.520600414078675	213	10058	19320	1980
8N	K	chrZ	2200001	2250000	0.2269189189189189	208	4198	18500	2300
8N	Lesina	chrZ	2200001	2250000	0.6169491525423729	208	12376	20060	740
K	Lesina	chrZ	2200001	2250000	0.6213519313304721	208	11582	18640	2160
8N	K	chrZ	2250001	2300000	0.218444165621079	181	3482	15940	2160
8N	Lesina	chrZ	2250001	2300000	0.5173708920187794	181	8816	17040	1060
K	Lesina	chrZ	2250001	2300000	0.4835802469135802	181	7834	16200	1900
8N	K	chrZ	2300001	2350000	0.2514500537056928	210	4682	18620	2380
8N	Lesina	chrZ	2300001	2350000	0.6555	210	13110	20000	1000
K	Lesina	chrZ	2300001	2350000	0.5224920802534319	210	9896	18940	2060
K	Lesina	chrZ	2350001	2400000	0.5014659685863875	212	9578	19100	2100
8N	Lesina	chrZ	2350001	2400000	0.676195219123506	212	13578	20080	1120
8N	K	chrZ	2350001	2400000	0.3088960342979636	212	5764	18660	2540
8N	K	chrZ	2400001	2450000	0.2572564612326043	223	5176	20120	2180
8N	Lesina	chrZ	2400001	2450000	0.5856338028169014	223	12474	21300	1000
K	Lesina	chrZ	2400001	2450000	0.4447876447876447	223	9216	20720	1580
8N	K	chrZ	2450001	2500000	0.2458996328029375	184	4018	16340	2060
8N	Lesina	chrZ	2450001	2500000	0.5897291196388262	184	10450	17720	680
K	Lesina	chrZ	2450001	2500000	0.4539393939393939	184	7490	16500	1900
8N	K	chrZ	2500001	2550000	0.2659351145038168	237	5574	20960	2740
8N	Lesina	chrZ	2500001	2550000	0.6439823008849558	237	14554	22600	1100
K	Lesina	chrZ	2500001	2550000	0.4711340206185567	237	10054	21340	2360
8N	K	chrZ	2550001	2600000	0.2525474525474525	223	5056	20020	2280
8N	Lesina	chrZ	2550001	2600000	0.5884578997161779	223	12440	21140	1160
K	Lesina	chrZ	2550001	2600000	0.4505450941526263	223	9092	20180	2120
8N	Lesina	chrZ	2600001	2650000	0.6765853658536586	173	11096	16400	900
K	Lesina	chrZ	2600001	2650000	0.5451737451737452	173	8472	15540	1760
8N	K	chrZ	2600001	2650000	0.2767015706806283	173	4228	15280	2020
8N	K	chrZ	2650001	2700000	0.2997910863509749	321	8610	28720	3380
8N	Lesina	chrZ	2650001	2700000	0.5262950819672131	321	16052	30500	1600
K	Lesina	chrZ	2650001	2700000	0.4460436562073669	321	13078	29320	2780
8N	K	chrZ	2700001	2750000	0.3179428571428571	198	5564	17500	2300
8N	Lesina	chrZ	2700001	2750000	0.5164369034994698	198	9740	18860	940
K	Lesina	chrZ	2700001	2750000	0.4731292517006802	198	8346	17640	2160
8N	K	chrZ	2750001	2800000	0.2972010178117048	180	4672	15720	2280
8N	Lesina	chrZ	2750001	2800000	0.555075845974329	180	9514	17140	860
K	Lesina	chrZ	2750001	2800000	0.5059775840597759	180	8126	16060	1940
8N	K	chrZ	2800001	2850000	0.3606217616580311	261	8352	23160	2940
8N	Lesina	chrZ	2800001	2850000	0.5642216788916056	261	13846	24540	1560
K	Lesina	chrZ	2800001	2850000	0.3967336683417085	261	9474	23880	2220
K	Lesina	chrZ	2850001	2900000	0.4249683143219265	175	6706	15780	1720
8N	Lesina	chrZ	2850001	2900000	0.5430133657351154	175	8938	16460	1040
8N	K	chrZ	2850001	2900000	0.3927554980595084	175	6072	15460	2040
8N	K	chrZ	2900001	2950000	0.3860262008733624	255	8840	22900	2600
8N	Lesina	chrZ	2900001	2950000	0.5243683781581092	255	12868	24540	960
K	Lesina	chrZ	2900001	2950000	0.4234334763948498	255	9866	23300	2200
8N	K	chrZ	2950001	3000000	0.323966065747614	213	6110	18860	2440
8N	Lesina	chrZ	2950001	3000000	0.450494071146245	213	9118	20240	1060
K	Lesina	chrZ	2950001	3000000	0.4423799582463465	213	8476	19160	2140
8N	K	chrZ	3000001	3050000	0.4005952380952381	190	6730	16800	2200
8N	Lesina	chrZ	3000001	3050000	0.3710144927536232	190	6656	17940	1060
K	Lesina	chrZ	3000001	3050000	0.4298472385428907	190	7316	17020	1980
8N	K	chrZ	3050001	3100000	0.4192771084337349	240	9048	21580	2420
8N	Lesina	chrZ	3050001	3100000	0.3290434782608695	240	7568	23000	1000
K	Lesina	chrZ	3050001	3100000	0.3830119375573921	240	8342	21780	2220
