pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
8N	Lesina	chrZ	23320001	23330000	0.574025974025974	65	3536	6160	340
8N	Lesina	chrZ	23330001	23340000	0.631283422459893	77	4722	7480	220
K	Lesina	chrZ	23330001	23340000	0.3283707865168539	77	2338	7120	580
8N	K	chrZ	23330001	23340000	0.4377464788732394	77	3108	7100	600
8N	K	chrZ	23340001	23350000	0.4130434782608695	71	2660	6440	660
8N	Lesina	chrZ	23340001	23350000	0.6637168141592921	71	4500	6780	320
K	Lesina	chrZ	23340001	23350000	0.3374251497005988	71	2254	6680	420
8N	K	chrZ	23350001	23360000	0.422801302931596	68	2596	6140	660
8N	Lesina	chrZ	23350001	23360000	0.7578616352201258	68	4820	6360	440
K	Lesina	chrZ	23350001	23360000	0.4003095975232198	68	2586	6460	340
K	Lesina	chrZ	23360001	23370000	0.3135849056603773	59	1662	5300	600
8N	K	chrZ	23360001	23370000	0.3872727272727272	59	2130	5500	400
8N	Lesina	chrZ	23360001	23370000	0.5565371024734982	59	3150	5660	240
K	Lesina	chrZ	23370001	23380000	0.3422712933753943	68	2170	6340	460
8N	Lesina	chrZ	23370001	23380000	0.6279503105590062	68	4044	6440	360
8N	K	chrZ	23370001	23380000	0.4108626198083067	68	2572	6260	540
8N	K	chrZ	23380001	23390000	0.4046783625730994	74	2768	6840	560
8N	Lesina	chrZ	23380001	23390000	0.6752840909090909	74	4754	7040	360
K	Lesina	chrZ	23380001	23390000	0.3722857142857143	74	2606	7000	400
K	Lesina	chrZ	23390001	23400000	0.394921875	55	2022	5120	380
8N	K	chrZ	23390001	23400000	0.42568093385214	55	2188	5140	360
8N	Lesina	chrZ	23390001	23400000	0.6793893129770993	55	3560	5240	260
8N	Lesina	chrZ	23400001	23410000	0.5776536312849162	75	4136	7160	340
K	Lesina	chrZ	23400001	23410000	0.3421828908554572	75	2320	6780	720
8N	K	chrZ	23400001	23410000	0.3589285714285714	75	2412	6720	780
K	Lesina	chrZ	23410001	23420000	0.3606060606060606	59	1904	5280	620
8N	Lesina	chrZ	23410001	23420000	0.5820143884892086	59	3236	5560	340
8N	K	chrZ	23410001	23420000	0.4177358490566037	59	2214	5300	600
8N	K	chrZ	23420001	23430000	0.3934931506849315	65	2298	5840	660
8N	Lesina	chrZ	23420001	23430000	0.6400651465798045	65	3930	6140	360
K	Lesina	chrZ	23420001	23430000	0.3698630136986301	65	2160	5840	660
8N	K	chrZ	23430001	23440000	0.4070422535211268	47	1734	4260	440
8N	Lesina	chrZ	23430001	23440000	0.6884444444444444	47	3098	4500	200
K	Lesina	chrZ	23430001	23440000	0.4037209302325581	47	1736	4300	400
8N	Lesina	chrZ	23440001	23450000	0.6308333333333334	75	4542	7200	300
K	Lesina	chrZ	23440001	23450000	0.3486725663716814	75	2364	6780	720
8N	K	chrZ	23440001	23450000	0.4029940119760479	75	2692	6680	820
8N	K	chrZ	23450001	23460000	0.4076305220883534	55	2030	4980	520
8N	Lesina	chrZ	23450001	23460000	0.6361623616236163	55	3448	5420	80
K	Lesina	chrZ	23450001	23460000	0.348207171314741	55	1748	5020	480
8N	K	chrZ	23460001	23470000	0.333	46	1332	4000	600
8N	Lesina	chrZ	23460001	23470000	0.5214611872146119	46	2284	4380	220
K	Lesina	chrZ	23460001	23470000	0.2891625615763546	46	1174	4060	540
K	Lesina	chrZ	23470001	23480000	0.3	39	1074	3580	320
8N	K	chrZ	23470001	23480000	0.3137931034482759	39	1092	3480	420
8N	Lesina	chrZ	23470001	23480000	0.5021505376344086	39	1868	3720	180
8N	Lesina	chrZ	23480001	23490000	0.5337899543378996	46	2338	4380	220
K	Lesina	chrZ	23480001	23490000	0.317156862745098	46	1294	4080	520
8N	K	chrZ	23480001	23490000	0.3200956937799043	46	1338	4180	420
8N	K	chrZ	23490001	23500000	0.3813829787234042	42	1434	3760	440
8N	Lesina	chrZ	23490001	23500000	0.681	42	2724	4000	200
K	Lesina	chrZ	23490001	23500000	0.4287234042553191	42	1612	3760	440
8N	K	chrZ	23500001	23510000	0.3884920634920635	56	1958	5040	560
8N	Lesina	chrZ	23500001	23510000	0.6612403100775194	56	3412	5160	440
K	Lesina	chrZ	23500001	23510000	0.4011450381679389	56	2102	5240	360
K	Lesina	chrZ	23510001	23520000	0.4638888888888889	23	1002	2160	140
8N	K	chrZ	23510001	23520000	0.4775700934579439	23	1022	2140	160
8N	Lesina	chrZ	23510001	23520000	0.7881818181818182	23	1734	2200	100
K	Lesina	chrZ	23520001	23530000	0.3252873563218391	39	1132	3480	420
8N	Lesina	chrZ	23520001	23530000	0.56	39	2072	3700	200
8N	K	chrZ	23520001	23530000	0.3379310344827586	39	1176	3480	420
8N	K	chrZ	23530001	23540000	0.4123529411764706	39	1402	3400	500
8N	Lesina	chrZ	23530001	23540000	0.6419354838709678	39	2388	3720	180
K	Lesina	chrZ	23530001	23540000	0.3739884393063584	39	1294	3460	440
K	Lesina	chrZ	23540001	23550000	0.3486666666666667	65	2092	6000	500
8N	K	chrZ	23540001	23550000	0.3763698630136986	65	2198	5840	660
8N	Lesina	chrZ	23540001	23550000	0.6255737704918033	65	3816	6100	400
8N	Lesina	chrZ	23550001	23560000	0.6014778325123152	42	2442	4060	140
K	Lesina	chrZ	23550001	23560000	0.3894179894179894	42	1472	3780	420
8N	K	chrZ	23550001	23560000	0.3489473684210526	42	1326	3800	400
8N	Lesina	chrZ	23560001	23570000	0.5691449814126394	56	3062	5380	220
K	Lesina	chrZ	23560001	23570000	0.3984375	56	2040	5120	480
8N	K	chrZ	23560001	23570000	0.3779922779922779	56	1958	5180	420
K	Lesina	chrZ	23570001	23580000	0.3742857142857143	39	1310	3500	400
8N	Lesina	chrZ	23570001	23580000	0.5258426966292135	39	1872	3560	340
8N	K	chrZ	23570001	23580000	0.3166666666666666	39	1064	3360	540
8N	K	chrZ	23580001	23590000	0.352199413489736	75	2402	6820	680
8N	Lesina	chrZ	23580001	23590000	0.5193732193732193	75	3646	7020	480
K	Lesina	chrZ	23580001	23590000	0.3463343108504398	75	2362	6820	680
8N	K	chrZ	23590001	23600000	0.3403755868544601	48	1450	4260	540
8N	Lesina	chrZ	23590001	23600000	0.5628318584070796	48	2544	4520	280
K	Lesina	chrZ	23590001	23600000	0.3737556561085973	48	1652	4420	380
8N	K	chrZ	23600001	23610000	0.2712550607287449	54	1340	4940	460
8N	Lesina	chrZ	23600001	23610000	0.4783783783783784	54	2478	5180	220
K	Lesina	chrZ	23600001	23610000	0.3357723577235772	54	1652	4920	480
8N	Lesina	chrZ	23610001	23620000	0.5844660194174758	44	2408	4120	280
K	Lesina	chrZ	23610001	23620000	0.404040404040404	44	1600	3960	440
8N	K	chrZ	23610001	23620000	0.3164948453608247	44	1228	3880	520
8N	K	chrZ	23620001	23630000	0.3264	28	816	2500	300
8N	Lesina	chrZ	23620001	23630000	0.5	28	1320	2640	160
K	Lesina	chrZ	23620001	23630000	0.3338582677165354	28	848	2540	260
8N	K	chrZ	23630001	23640000	0.4581967213114754	55	2236	4880	620
8N	Lesina	chrZ	23630001	23640000	0.5590909090909091	55	2952	5280	220
K	Lesina	chrZ	23630001	23640000	0.2940711462450593	55	1488	5060	440
8N	K	chrZ	23640001	23650000	0.350625	35	1122	3200	300
8N	Lesina	chrZ	23640001	23650000	0.5108433734939759	35	1696	3320	180
K	Lesina	chrZ	23640001	23650000	0.3521472392638037	35	1148	3260	240
K	Lesina	chrZ	23650001	23660000	0.3192771084337349	55	1590	4980	520
8N	K	chrZ	23650001	23660000	0.3396	55	1698	5000	500
8N	Lesina	chrZ	23650001	23660000	0.5273076923076923	55	2742	5200	300
K	Lesina	chrZ	23660001	23670000	0.3297734627831715	67	2038	6180	520
8N	Lesina	chrZ	23660001	23670000	0.6156050955414013	67	3866	6280	420
8N	K	chrZ	23660001	23670000	0.428	67	2568	6000	700
8N	K	chrZ	23670001	23680000	0.3986885245901639	66	2432	6100	500
8N	Lesina	chrZ	23670001	23680000	0.5487261146496816	66	3446	6280	320
K	Lesina	chrZ	23670001	23680000	0.2977491961414791	66	1852	6220	380
8N	K	chrZ	23680001	23690000	0.4271794871794871	43	1666	3900	400
8N	Lesina	chrZ	23680001	23690000	0.5740384615384615	43	2388	4160	140
K	Lesina	chrZ	23680001	23690000	0.2575	43	1030	4000	300
8N	K	chrZ	23690001	23700000	0.4610169491525424	53	2176	4720	580
8N	Lesina	chrZ	23690001	23700000	0.5936758893280633	53	3004	5060	240
K	Lesina	chrZ	23690001	23700000	0.2714876033057851	53	1314	4840	460
8N	Lesina	chrZ	23700001	23710000	0.58359375	54	2988	5120	280
K	Lesina	chrZ	23700001	23710000	0.287007874015748	54	1458	5080	320
8N	K	chrZ	23700001	23710000	0.457258064516129	54	2268	4960	440
8N	K	chrZ	23710001	23720000	0.4546174142480211	84	3446	7580	820
8N	Lesina	chrZ	23710001	23720000	0.4906801007556675	84	3896	7940	460
K	Lesina	chrZ	23710001	23720000	0.2543367346938776	84	1994	7840	560
8N	K	chrZ	23720001	23730000	0.3488294314381271	66	2086	5980	620
8N	Lesina	chrZ	23720001	23730000	0.3859375	66	2470	6400	200
K	Lesina	chrZ	23720001	23730000	0.2046204620462046	66	1240	6060	540
8N	K	chrZ	23730001	23740000	0.373134328358209	30	1000	2680	320
8N	Lesina	chrZ	23730001	23740000	0.3805555555555555	30	1096	2880	120
K	Lesina	chrZ	23730001	23740000	0.2154411764705882	30	586	2720	280
K	Lesina	chrZ	23740001	23750000	0.2263819095477386	84	1802	7960	440
8N	K	chrZ	23740001	23750000	0.3827763496143959	84	2978	7780	620
8N	Lesina	chrZ	23740001	23750000	0.3954659949622166	84	3140	7940	460
8N	Lesina	chrZ	23750001	23760000	0.3943488943488943	85	3210	8140	360
K	Lesina	chrZ	23750001	23760000	0.211340206185567	85	1640	7760	740
8N	K	chrZ	23750001	23760000	0.381025641025641	85	2972	7800	700
8N	K	chrZ	23760001	23770000	0.3840978593272171	72	2512	6540	660
8N	Lesina	chrZ	23760001	23770000	0.4162241887905604	72	2822	6780	420
K	Lesina	chrZ	23760001	23770000	0.2363905325443787	72	1598	6760	440
8N	K	chrZ	23770001	23780000	0.4272237196765499	80	3170	7420	580
8N	Lesina	chrZ	23770001	23780000	0.4627906976744186	80	3582	7740	260
K	Lesina	chrZ	23770001	23780000	0.2584239130434783	80	1902	7360	640
8N	K	chrZ	23780001	23790000	0.4088607594936709	17	646	1580	120
8N	Lesina	chrZ	23780001	23790000	0.4367088607594936	17	690	1580	120
K	Lesina	chrZ	23780001	23790000	0.2278481012658227	17	360	1580	120
K	Lesina	chrZ	23790001	23800000	0.2631147540983606	80	1926	7320	680
8N	Lesina	chrZ	23790001	23800000	0.5010471204188481	80	3828	7640	360
8N	K	chrZ	23790001	23800000	0.4598901098901098	80	3348	7280	720
K	Lesina	chrZ	23800001	23810000	0.2270833333333333	113	2398	10560	740
8N	Lesina	chrZ	23800001	23810000	0.432532347504621	113	4680	10820	480
8N	K	chrZ	23800001	23810000	0.4069498069498069	113	4216	10360	940
K	Lesina	chrZ	23810001	23820000	0.2408653846153846	91	2004	8320	780
8N	Lesina	chrZ	23810001	23820000	0.4734265734265734	91	4062	8580	520
8N	K	chrZ	23810001	23820000	0.4422705314009661	91	3662	8280	820
K	Lesina	chrZ	23820001	23830000	0.2590759075907591	66	1570	6060	540
8N	Lesina	chrZ	23820001	23830000	0.4980769230769231	66	3108	6240	360
8N	K	chrZ	23820001	23830000	0.4467796610169491	66	2636	5900	700
8N	K	chrZ	23830001	23840000	0.4342465753424657	63	2536	5840	460
8N	Lesina	chrZ	23830001	23840000	0.4503333333333333	63	2702	6000	300
K	Lesina	chrZ	23830001	23840000	0.2249158249158249	63	1336	5940	360
8N	K	chrZ	23840001	23850000	0.3804232804232804	82	2876	7560	640
8N	Lesina	chrZ	23840001	23850000	0.3859649122807017	82	3080	7980	220
K	Lesina	chrZ	23840001	23850000	0.2255874673629243	82	1728	7660	540
8N	K	chrZ	23850001	23860000	0.4585209003215434	68	2852	6220	580
K	Lesina	chrZ	23850001	23860000	0.2449838187702265	68	1514	6180	620
8N	Lesina	chrZ	23850001	23860000	0.4904907975460122	68	3198	6520	280
K	Lesina	chrZ	23860001	23870000	0.2501683501683501	66	1486	5940	660
8N	Lesina	chrZ	23860001	23870000	0.4425867507886435	66	2806	6340	260
8N	K	chrZ	23860001	23870000	0.4226351351351351	66	2502	5920	680
K	Lesina	chrZ	23870001	23880000	0.2404878048780487	88	1972	8200	600
8N	Lesina	chrZ	23870001	23880000	0.4515366430260047	88	3820	8460	340
8N	K	chrZ	23870001	23880000	0.4255583126550868	88	3430	8060	740
K	Lesina	chrZ	23880001	23890000	0.1868085106382978	51	878	4700	400
8N	Lesina	chrZ	23880001	23890000	0.3451476793248945	51	1636	4740	360
8N	K	chrZ	23880001	23890000	0.3648888888888889	51	1642	4500	600
K	Lesina	chrZ	23890001	23900000	0.2088607594936709	119	2310	11060	840
8N	Lesina	chrZ	23890001	23900000	0.3576853526220614	119	3956	11060	840
8N	K	chrZ	23890001	23900000	0.3756052141527002	119	4034	10740	1160
K	Lesina	chrZ	23900001	23910000	0.2158450704225352	62	1226	5680	520
8N	Lesina	chrZ	23900001	23910000	0.3739864864864864	62	2214	5920	280
8N	K	chrZ	23900001	23910000	0.372887323943662	62	2118	5680	520
K	Lesina	chrZ	23910001	23920000	0.2015594541910331	112	2068	10260	940
8N	Lesina	chrZ	23910001	23920000	0.3492619926199262	112	3786	10840	360
8N	K	chrZ	23910001	23920000	0.3575638506876228	112	3640	10180	1020
K	Lesina	chrZ	23920001	23930000	0.1777173913043478	41	654	3680	420
8N	Lesina	chrZ	23920001	23930000	0.3442211055276382	41	1370	3980	120
8N	K	chrZ	23920001	23930000	0.3467741935483871	41	1290	3720	380
8N	Lesina	chrZ	23930001	23940000	0.3827361563517915	65	2350	6140	360
8N	K	chrZ	23930001	23940000	0.36	65	2124	5900	600
K	Lesina	chrZ	23930001	23940000	0.2273927392739274	65	1378	6060	440
K	Lesina	chrZ	23940001	23950000	0.1996031746031746	57	1006	5040	660
8N	K	chrZ	23940001	23950000	0.3229571984435798	57	1660	5140	560
8N	Lesina	chrZ	23940001	23950000	0.3333333333333333	57	1800	5400	300
8N	K	chrZ	23950001	23960000	0.4034883720930232	75	2776	6880	620
K	Lesina	chrZ	23950001	23960000	0.2069164265129683	75	1436	6940	560
8N	Lesina	chrZ	23950001	23960000	0.4113888888888889	75	2962	7200	300
K	Lesina	chrZ	23960001	23970000	0.1652597402597402	68	1018	6160	640
8N	Lesina	chrZ	23960001	23970000	0.4290519877675841	68	2806	6540	260
8N	K	chrZ	23960001	23970000	0.419672131147541	68	2560	6100	700
K	Lesina	chrZ	23970001	23980000	0.1566433566433566	62	896	5720	480
8N	Lesina	chrZ	23970001	23980000	0.4259515570934256	62	2462	5780	420
8N	K	chrZ	23970001	23980000	0.4129963898916967	62	2288	5540	660
K	Lesina	chrZ	23980001	23990000	0.2415662650602409	36	802	3320	280
8N	Lesina	chrZ	23980001	23990000	0.4543859649122807	36	1554	3420	180
8N	K	chrZ	23980001	23990000	0.4325153374233129	36	1410	3260	340
8N	Lesina	chrZ	23990001	24000000	0.4803977272727273	73	3382	7040	260
8N	K	chrZ	23990001	24000000	0.4481927710843373	73	2976	6640	660
K	Lesina	chrZ	23990001	24000000	0.2516417910447761	73	1686	6700	600
8N	K	chrZ	24000001	24010000	0.3713375796178343	70	2332	6280	720
8N	Lesina	chrZ	24000001	24010000	0.3866071428571428	70	2598	6720	280
K	Lesina	chrZ	24000001	24010000	0.2194968553459119	70	1396	6360	640
8N	K	chrZ	24010001	24020000	0.4171764705882353	93	3546	8500	800
8N	Lesina	chrZ	24010001	24020000	0.4348519362186788	93	3818	8780	520
K	Lesina	chrZ	24010001	24020000	0.2372413793103448	93	2064	8700	600
K	Lesina	chrZ	24020001	24030000	0.1475694444444444	62	850	5760	440
8N	K	chrZ	24020001	24030000	0.4625	62	2516	5440	760
8N	Lesina	chrZ	24020001	24030000	0.4604895104895105	62	2634	5720	480
K	Lesina	chrZ	24030001	24040000	0.2212464589235127	77	1562	7060	640
8N	K	chrZ	24030001	24040000	0.4215686274509804	77	3010	7140	560
8N	Lesina	chrZ	24030001	24040000	0.4460055096418733	77	3238	7260	440
8N	K	chrZ	24040001	24050000	0.3742424242424242	87	2964	7920	780
8N	Lesina	chrZ	24040001	24050000	0.3696172248803828	87	3090	8360	340
K	Lesina	chrZ	24040001	24050000	0.2309582309582309	87	1880	8140	560
8N	K	chrZ	24050001	24060000	0.4179063360881542	81	3034	7260	840
8N	Lesina	chrZ	24050001	24060000	0.4106598984771573	81	3236	7880	220
K	Lesina	chrZ	24050001	24060000	0.2191891891891892	81	1622	7400	700
8N	K	chrZ	24060001	24070000	0.2392405063291139	34	756	3160	240
8N	Lesina	chrZ	24060001	24070000	0.3775	34	1208	3200	200
K	Lesina	chrZ	24060001	24070000	0.248051948051948	34	764	3080	320
K	Lesina	chrZ	24070001	24080000	0.5963133640552996	49	2588	4340	560
8N	Lesina	chrZ	24070001	24080000	0.7157894736842105	49	3264	4560	340
8N	K	chrZ	24070001	24080000	0.1754629629629629	49	758	4320	580
8N	K	chrZ	24080001	24090000	0.1878172588832487	45	740	3940	560
8N	Lesina	chrZ	24080001	24090000	0.5743119266055046	45	2504	4360	140
K	Lesina	chrZ	24080001	24090000	0.4835	45	1934	4000	500
8N	K	chrZ	24090001	24100000	0.2412698412698412	42	912	3780	420
8N	Lesina	chrZ	24090001	24100000	0.7094059405940594	42	2866	4040	160
K	Lesina	chrZ	24090001	24100000	0.5782383419689119	42	2232	3860	340
8N	K	chrZ	24100001	24110000	0.2167487684729064	46	880	4060	540
8N	Lesina	chrZ	24100001	24110000	0.6363636363636364	46	2800	4400	200
K	Lesina	chrZ	24100001	24110000	0.5420289855072464	46	2244	4140	460
8N	Lesina	chrZ	24110001	24120000	0.6611111111111111	19	1190	1800	100
K	Lesina	chrZ	24110001	24120000	0.571764705882353	19	972	1700	200
8N	K	chrZ	24110001	24120000	0.2488095238095238	19	418	1680	220
K	Lesina	chrZ	24120001	24130000	0.3418181818181818	38	1128	3300	500
8N	Lesina	chrZ	24120001	24130000	0.4225274725274725	38	1538	3640	160
8N	K	chrZ	24120001	24130000	0.2275449101796407	38	760	3340	460
8N	K	chrZ	24130001	24140000	0.2818181818181818	43	1054	3740	560
8N	Lesina	chrZ	24130001	24140000	0.6357487922705314	43	2632	4140	160
K	Lesina	chrZ	24130001	24140000	0.5036269430051813	43	1944	3860	440
8N	K	chrZ	24140001	24150000	0.2242647058823529	32	610	2720	480
8N	Lesina	chrZ	24140001	24150000	0.7657894736842106	32	2328	3040	160
K	Lesina	chrZ	24140001	24150000	0.5458333333333333	32	1572	2880	320
K	Lesina	chrZ	24150001	24160000	0.5925133689839572	42	2216	3740	460
8N	Lesina	chrZ	24150001	24160000	0.7514563106796116	42	3096	4120	80
8N	K	chrZ	24150001	24160000	0.2320855614973262	42	868	3740	460
8N	K	chrZ	24160001	24170000	0.2011764705882353	39	684	3400	500
8N	Lesina	chrZ	24160001	24170000	0.8121693121693122	39	3070	3780	120
K	Lesina	chrZ	24160001	24170000	0.6651162790697674	39	2288	3440	460
8N	K	chrZ	24170001	24180000	0.2256830601092896	41	826	3660	440
8N	Lesina	chrZ	24170001	24180000	0.8045918367346939	41	3154	3920	180
K	Lesina	chrZ	24170001	24180000	0.6313829787234042	41	2374	3760	340
8N	Lesina	chrZ	24180001	24190000	0.5625	15	810	1440	60
K	Lesina	chrZ	24180001	24190000	0.4176470588235294	15	568	1360	140
8N	K	chrZ	24180001	24190000	0.2149253731343283	15	288	1340	160
8N	K	chrZ	24190001	24200000	0.2385496183206107	58	1250	5240	560
8N	Lesina	chrZ	24190001	24200000	0.808029197080292	58	4428	5480	320
K	Lesina	chrZ	24190001	24200000	0.6111940298507462	58	3276	5360	440
8N	K	chrZ	24200001	24210000	0.323103448275862	67	1874	5800	900
8N	Lesina	chrZ	24200001	24210000	0.5883647798742139	67	3742	6360	340
K	Lesina	chrZ	24200001	24210000	0.479933110367893	67	2870	5980	720
K	Lesina	chrZ	24210001	24220000	0.4402489626556016	53	2122	4820	480
8N	Lesina	chrZ	24210001	24220000	0.5349206349206349	53	2696	5040	260
8N	K	chrZ	24210001	24220000	0.22008547008547	53	1030	4680	620
8N	K	chrZ	24220001	24230000	0.388235294117647	61	2244	5780	320
8N	Lesina	chrZ	24220001	24230000	0.467003367003367	61	2774	5940	160
K	Lesina	chrZ	24220001	24230000	0.4875432525951557	61	2818	5780	320
8N	K	chrZ	24230001	24240000	0.302020202020202	23	598	1980	320
8N	Lesina	chrZ	24230001	24240000	0.495575221238938	23	1120	2260	40
K	Lesina	chrZ	24230001	24240000	0.4515151515151515	23	894	1980	320
8N	Lesina	chrZ	24240001	24250000	0.7114285714285714	37	2490	3500	200
K	Lesina	chrZ	24240001	24250000	0.6355421686746988	37	2110	3320	380
8N	K	chrZ	24240001	24250000	0.204375	37	654	3200	500
8N	Lesina	chrZ	24250001	24260000	0.6202898550724638	29	1712	2760	140
K	Lesina	chrZ	24250001	24260000	0.5323076923076923	29	1384	2600	300
8N	K	chrZ	24250001	24260000	0.184251968503937	29	468	2540	360
8N	K	chrZ	24260001	24270000	0.4115183246073298	43	1572	3820	480
8N	Lesina	chrZ	24260001	24270000	0.5310344827586206	43	2156	4060	240
K	Lesina	chrZ	24260001	24270000	0.46282722513089	43	1768	3820	480
8N	K	chrZ	24270001	24280000	0.3788778877887789	67	2296	6060	640
8N	Lesina	chrZ	24270001	24280000	0.3996784565916398	67	2486	6220	480
K	Lesina	chrZ	24270001	24280000	0.3598006644518272	67	2166	6020	680
8N	Lesina	chrZ	24280001	24290000	0.6634615384615384	43	2760	4160	140
K	Lesina	chrZ	24280001	24290000	0.4757575757575757	43	1884	3960	340
8N	K	chrZ	24280001	24290000	0.3994871794871795	43	1558	3900	400
8N	K	chrZ	24290001	24300000	0.3351020408163265	54	1642	4900	500
8N	Lesina	chrZ	24290001	24300000	0.6290196078431373	54	3208	5100	300
K	Lesina	chrZ	24290001	24300000	0.5765873015873015	54	2906	5040	360
8N	K	chrZ	24300001	24310000	0.372972972972973	33	1104	2960	340
8N	Lesina	chrZ	24300001	24310000	0.5352564102564102	33	1670	3120	180
K	Lesina	chrZ	24300001	24310000	0.4993464052287582	33	1528	3060	240
8N	K	chrZ	24310001	24320000	0.4319852941176471	59	2350	5440	460
8N	Lesina	chrZ	24310001	24320000	0.5402135231316726	59	3036	5620	280
K	Lesina	chrZ	24310001	24320000	0.4360294117647059	59	2372	5440	460
K	Lesina	chrZ	24320001	24330000	0.6084848484848485	36	2008	3300	300
8N	Lesina	chrZ	24320001	24330000	0.7118343195266272	36	2406	3380	220
8N	K	chrZ	24320001	24330000	0.2924050632911392	36	924	3160	440
8N	K	chrZ	24330001	24340000	0.2098039215686274	56	1070	5100	500
8N	Lesina	chrZ	24330001	24340000	0.6332089552238805	56	3394	5360	240
K	Lesina	chrZ	24330001	24340000	0.4976284584980237	56	2518	5060	540
8N	K	chrZ	24340001	24350000	0.1141630901287553	51	532	4660	440
8N	Lesina	chrZ	24340001	24350000	0.7323651452282157	51	3530	4820	280
K	Lesina	chrZ	24340001	24350000	0.6439834024896266	51	3104	4820	280
8N	Lesina	chrZ	24350001	24360000	0.646606334841629	47	2858	4420	280
8N	K	chrZ	24350001	24360000	0.251207729468599	47	1040	4140	560
K	Lesina	chrZ	24350001	24360000	0.5990697674418605	47	2576	4300	400
8N	K	chrZ	24360001	24370000	0.2840277777777777	33	818	2880	420
8N	Lesina	chrZ	24360001	24370000	0.6695945945945946	33	1982	2960	340
K	Lesina	chrZ	24360001	24370000	0.5711409395973155	33	1702	2980	320
8N	Lesina	chrZ	24370001	24380000	0.5216828478964401	65	3224	6180	320
K	Lesina	chrZ	24370001	24380000	0.3824324324324324	65	2264	5920	580
8N	K	chrZ	24370001	24380000	0.3772108843537415	65	2218	5880	620
8N	Lesina	chrZ	24380001	24390000	0.65	31	1924	2960	140
K	Lesina	chrZ	24380001	24390000	0.4878571428571429	31	1366	2800	300
8N	K	chrZ	24380001	24390000	0.2402877697841726	31	668	2780	320
8N	Lesina	chrZ	24390001	24400000	0.5039473684210526	16	766	1520	80
K	Lesina	chrZ	24390001	24400000	0.4154929577464789	16	590	1420	180
8N	K	chrZ	24390001	24400000	0.3318840579710145	16	458	1380	220
K	Lesina	chrZ	24400001	24410000	0.4519230769230769	22	940	2080	120
8N	Lesina	chrZ	24400001	24410000	0.6447619047619048	22	1354	2100	100
8N	K	chrZ	24400001	24410000	0.492079207920792	22	994	2020	180
K	Lesina	chrZ	24410001	24420000	0.4515837104072398	50	1996	4420	580
8N	Lesina	chrZ	24410001	24420000	0.5555555555555556	50	2600	4680	320
8N	K	chrZ	24410001	24420000	0.4354260089686099	50	1942	4460	540
K	Lesina	chrZ	24420001	24430000	0.4477611940298507	59	2400	5360	540
8N	Lesina	chrZ	24420001	24430000	0.5273381294964029	59	2932	5560	340
8N	K	chrZ	24420001	24430000	0.3490421455938697	59	1822	5220	680
K	Lesina	chrZ	24430001	24440000	0.555045871559633	48	2420	4360	440
8N	K	chrZ	24430001	24440000	0.2476415094339622	48	1050	4240	560
8N	Lesina	chrZ	24430001	24440000	0.6875	48	3080	4480	320
8N	K	chrZ	24440001	24450000	0.4537117903930131	50	2078	4580	420
8N	Lesina	chrZ	24440001	24450000	0.5533898305084746	50	2612	4720	280
K	Lesina	chrZ	24440001	24450000	0.3956709956709957	50	1828	4620	380
8N	K	chrZ	24450001	24460000	0.2573770491803279	56	1256	4880	720
K	Lesina	chrZ	24450001	24460000	0.4234375	56	2168	5120	480
8N	Lesina	chrZ	24450001	24460000	0.5118320610687023	56	2682	5240	360
K	Lesina	chrZ	24460001	24470000	0.4815625	71	3082	6400	700
8N	Lesina	chrZ	24460001	24470000	0.5718934911242604	71	3866	6760	340
8N	K	chrZ	24460001	24470000	0.331715210355987	71	2050	6180	920
K	Lesina	chrZ	24470001	24480000	0.3784210526315789	41	1438	3800	300
8N	Lesina	chrZ	24470001	24480000	0.5092307692307693	41	1986	3900	200
8N	K	chrZ	24470001	24480000	0.3005555555555556	41	1082	3600	500
8N	K	chrZ	24480001	24490000	0.1879120879120879	42	684	3640	560
K	Lesina	chrZ	24480001	24490000	0.6054347826086957	42	2228	3680	520
8N	Lesina	chrZ	24480001	24490000	0.6605	42	2642	4000	200
K	Lesina	chrZ	24490001	24500000	0.6026515151515152	58	3182	5280	520
8N	Lesina	chrZ	24490001	24500000	0.6328571428571429	58	3544	5600	200
8N	K	chrZ	24490001	24500000	0.2131782945736434	58	1100	5160	640
8N	Lesina	chrZ	24500001	24510000	0.728193832599119	49	3306	4540	360
K	Lesina	chrZ	24500001	24510000	0.6463963963963963	49	2870	4440	460
8N	K	chrZ	24500001	24510000	0.2004716981132075	49	850	4240	660
K	Lesina	chrZ	24510001	24520000	0.6202702702702703	32	1836	2960	240
8N	Lesina	chrZ	24510001	24520000	0.6026666666666667	32	1808	3000	200
8N	K	chrZ	24510001	24520000	0.323943661971831	32	920	2840	360
K	Lesina	chrZ	24520001	24530000	0.6198198198198198	25	1376	2220	280
8N	Lesina	chrZ	24520001	24530000	0.6926229508196722	25	1690	2440	60
8N	K	chrZ	24520001	24530000	0.1685185185185185	25	364	2160	340
K	Lesina	chrZ	24530001	24540000	0.5969827586206896	51	2770	4640	460
8N	Lesina	chrZ	24530001	24540000	0.5495867768595041	51	2660	4840	260
8N	K	chrZ	24530001	24540000	0.3618025751072961	51	1686	4660	440
8N	K	chrZ	24540001	24550000	0.1118721461187214	48	490	4380	420
