pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
K	Lesina	chrZ	12200001	12210000	0.32	14	416	1300	100
8N	K	chrZ	12200001	12210000	0.5078125	14	650	1280	120
8N	Lesina	chrZ	12200001	12210000	0.6208955223880597	14	832	1340	60
8N	K	chrZ	12210001	12220000	0.6183673469387755	32	1818	2940	260
8N	Lesina	chrZ	12210001	12220000	0.8555555555555555	32	2618	3060	140
K	Lesina	chrZ	12210001	12220000	0.2546666666666666	32	764	3000	200
8N	K	chrZ	12220001	12230000	0.6090909090909091	39	2144	3520	380
8N	Lesina	chrZ	12220001	12230000	0.875	39	3360	3840	60
K	Lesina	chrZ	12220001	12230000	0.2731843575418994	39	978	3580	320
K	Lesina	chrZ	12230001	12240000	0.2785087719298245	48	1270	4560	240
8N	K	chrZ	12230001	12240000	0.5300925925925926	48	2290	4320	480
8N	Lesina	chrZ	12230001	12240000	0.7553097345132743	48	3414	4520	280
8N	Lesina	chrZ	12240001	12250000	0.8232323232323232	20	1630	1980	20
K	Lesina	chrZ	12240001	12250000	0.3010204081632653	20	590	1960	40
8N	K	chrZ	12240001	12250000	0.6278350515463917	20	1218	1940	60
8N	K	chrZ	12250001	12260000	0.6388571428571429	38	2236	3500	300
8N	Lesina	chrZ	12250001	12260000	0.8864864864864865	38	3280	3700	100
K	Lesina	chrZ	12250001	12260000	0.2606741573033708	38	928	3560	240
8N	K	chrZ	12260001	12270000	0.7051282051282052	8	550	780	20
8N	Lesina	chrZ	12260001	12270000	1.0	8	800	800	0
K	Lesina	chrZ	12260001	12270000	0.2948717948717949	8	230	780	20
8N	K	chrZ	12270001	12280000	0.7083333333333334	18	1190	1680	120
8N	Lesina	chrZ	12270001	12280000	1.0	18	1800	1800	0
K	Lesina	chrZ	12270001	12280000	0.2916666666666667	18	490	1680	120
K	Lesina	chrZ	12280001	12290000	0.2640625	55	1352	5120	380
8N	Lesina	chrZ	12280001	12290000	0.8286259541984733	55	4342	5240	260
8N	K	chrZ	12280001	12290000	0.6103585657370518	55	3064	5020	480
8N	K	chrZ	12290001	12300000	0.6328467153284671	30	1734	2740	260
8N	Lesina	chrZ	12290001	12300000	0.8880281690140845	30	2522	2840	160
K	Lesina	chrZ	12290001	12300000	0.2986013986013986	30	854	2860	140
8N	K	chrZ	12300001	12310000	0.6681818181818182	10	588	880	120
8N	Lesina	chrZ	12300001	12310000	0.88	10	880	1000	0
K	Lesina	chrZ	12300001	12310000	0.25	10	220	880	120
8N	K	chrZ	12310001	12320000	0.6192546583850932	34	1994	3220	180
8N	Lesina	chrZ	12310001	12320000	0.8787878787878788	34	2900	3300	100
K	Lesina	chrZ	12310001	12320000	0.2704819277108434	34	898	3320	80
8N	Lesina	chrZ	12320001	12330000	1.0	30	2920	2920	80
K	Lesina	chrZ	12320001	12330000	0.3	30	870	2900	100
8N	K	chrZ	12320001	12330000	0.700709219858156	30	1976	2820	180
8N	Lesina	chrZ	12330001	12340000	0.790721649484536	40	3068	3880	120
K	Lesina	chrZ	12330001	12340000	0.2957894736842105	40	1124	3800	200
8N	K	chrZ	12330001	12340000	0.5956989247311828	40	2216	3720	280
8N	K	chrZ	12340001	12350000	NA	0	NA	NA	NA
8N	Lesina	chrZ	12340001	12350000	NA	0	NA	NA	NA
K	Lesina	chrZ	12340001	12350000	NA	0	NA	NA	NA
8N	K	chrZ	12350001	12360000	0.5903703703703703	29	1594	2700	200
8N	Lesina	chrZ	12350001	12360000	0.8352941176470589	29	2272	2720	180
K	Lesina	chrZ	12350001	12360000	0.2809859154929577	29	798	2840	60
K	Lesina	chrZ	12360001	12370000	0.2832669322709163	54	1422	5020	380
8N	Lesina	chrZ	12360001	12370000	0.8054901960784314	54	4108	5100	300
8N	K	chrZ	12360001	12370000	0.5725	54	2748	4800	600
8N	K	chrZ	12370001	12380000	0.619921875	57	3174	5120	580
8N	Lesina	chrZ	12370001	12380000	0.8533088235294117	57	4642	5440	260
K	Lesina	chrZ	12370001	12380000	0.2817843866171003	57	1516	5380	320
8N	K	chrZ	12380001	12390000	0.6	45	2508	4180	320
8N	Lesina	chrZ	12380001	12390000	0.8613636363636363	45	3790	4400	100
K	Lesina	chrZ	12380001	12390000	0.2738095238095238	45	1150	4200	300
8N	Lesina	chrZ	12390001	12400000	0.9293478260869564	57	5130	5520	180
K	Lesina	chrZ	12390001	12400000	0.2773722627737226	57	1520	5480	220
8N	K	chrZ	12390001	12400000	0.6573584905660378	57	3484	5300	400
8N	K	chrZ	12400001	12410000	0.6113725490196078	55	3118	5100	400
8N	Lesina	chrZ	12400001	12410000	0.8339622641509434	55	4420	5300	200
K	Lesina	chrZ	12400001	12410000	0.2756653992395437	55	1450	5260	240
8N	K	chrZ	12410001	12420000	0.6893939393939394	43	2730	3960	340
8N	Lesina	chrZ	12410001	12420000	0.9628712871287128	43	3890	4040	260
K	Lesina	chrZ	12410001	12420000	0.2956097560975609	43	1212	4100	200
K	Lesina	chrZ	12420001	12430000	0.2620689655172414	24	608	2320	80
8N	Lesina	chrZ	12420001	12430000	0.8826086956521739	24	2030	2300	100
8N	K	chrZ	12420001	12430000	0.6477477477477478	24	1438	2220	180
8N	K	chrZ	12430001	12440000	0.6152380952380953	46	2584	4200	400
8N	Lesina	chrZ	12430001	12440000	0.8640186915887851	46	3698	4280	320
K	Lesina	chrZ	12430001	12440000	0.2869369369369369	46	1274	4440	160
8N	K	chrZ	12440001	12450000	0.6646153846153846	14	864	1300	100
8N	Lesina	chrZ	12440001	12450000	0.8764705882352941	14	1192	1360	40
K	Lesina	chrZ	12440001	12450000	0.2865671641791045	14	384	1340	60
8N	Lesina	chrZ	12450001	12460000	0.48	5	240	500	0
K	Lesina	chrZ	12450001	12460000	0.238095238095238	5	100	420	80
8N	K	chrZ	12450001	12460000	0.4857142857142857	5	204	420	80
8N	Lesina	chrZ	12460001	12470000	0.96875	20	1860	1920	80
K	Lesina	chrZ	12460001	12470000	0.291578947368421	20	554	1900	100
8N	K	chrZ	12460001	12470000	0.6903225806451613	20	1284	1860	140
8N	K	chrZ	12470001	12480000	0.6094545454545455	60	3352	5500	500
8N	Lesina	chrZ	12470001	12480000	0.798220640569395	60	4486	5620	380
K	Lesina	chrZ	12470001	12480000	0.3354609929078014	60	1892	5640	360
8N	K	chrZ	12480001	12490000	0.6814285714285714	16	954	1400	200
8N	Lesina	chrZ	12480001	12490000	0.948051948051948	16	1460	1540	60
K	Lesina	chrZ	12480001	12490000	0.2704225352112676	16	384	1420	180
8N	Lesina	chrZ	12490001	12500000	0.8734693877551021	51	4280	4900	200
K	Lesina	chrZ	12490001	12500000	0.2764462809917355	51	1338	4840	260
8N	K	chrZ	12490001	12500000	0.625	51	2900	4640	460
8N	K	chrZ	12500001	12510000	0.6195348837209302	47	2664	4300	400
8N	Lesina	chrZ	12500001	12510000	0.854978354978355	47	3950	4620	80
K	Lesina	chrZ	12500001	12510000	0.2912442396313364	47	1264	4340	360
8N	K	chrZ	12510001	12520000	0.6778625954198473	29	1776	2620	280
8N	Lesina	chrZ	12510001	12520000	0.9365671641791044	29	2510	2680	220
K	Lesina	chrZ	12510001	12520000	0.2654929577464788	29	754	2840	60
8N	K	chrZ	12520001	12530000	0.5941176470588235	15	808	1360	140
8N	Lesina	chrZ	12520001	12530000	0.9028169014084508	15	1282	1420	80
K	Lesina	chrZ	12520001	12530000	0.3055555555555556	15	440	1440	60
K	Lesina	chrZ	12530001	12540000	0.2721739130434782	24	626	2300	100
8N	Lesina	chrZ	12530001	12540000	0.8728070175438597	24	1990	2280	120
8N	K	chrZ	12530001	12540000	0.6376146788990825	24	1390	2180	220
8N	K	chrZ	12540001	12550000	0.6551724137931034	6	380	580	20
8N	Lesina	chrZ	12540001	12550000	0.896551724137931	6	520	580	20
K	Lesina	chrZ	12540001	12550000	0.2833333333333333	6	170	600	0
8N	K	chrZ	12550001	12560000	0.6657534246575343	17	972	1460	240
8N	Lesina	chrZ	12550001	12560000	0.9532467532467532	17	1468	1540	160
K	Lesina	chrZ	12550001	12560000	0.2839506172839506	17	460	1620	80
8N	Lesina	chrZ	12560001	12570000	1.0	1	80	80	20
8N	K	chrZ	12560001	12570000	0.7	1	56	80	20
K	Lesina	chrZ	12560001	12570000	0.3	1	30	100	0
8N	K	chrZ	12570001	12580000	0.6459119496855346	35	2054	3180	320
8N	Lesina	chrZ	12570001	12580000	0.9294117647058824	35	3160	3400	100
K	Lesina	chrZ	12570001	12580000	0.2884146341463414	35	946	3280	220
8N	Lesina	chrZ	12580001	12590000	0.7589147286821706	27	1958	2580	120
K	Lesina	chrZ	12580001	12590000	0.2530769230769231	27	658	2600	100
8N	K	chrZ	12580001	12590000	0.5452380952380952	27	1374	2520	180
8N	Lesina	chrZ	12590001	12600000	0.610204081632653	10	598	980	20
K	Lesina	chrZ	12590001	12600000	0.19	10	190	1000	0
8N	K	chrZ	12590001	12600000	0.4836734693877551	10	474	980	20
K	Lesina	chrZ	12600001	12610000	0.2725490196078431	32	834	3060	140
8N	Lesina	chrZ	12600001	12610000	0.7628205128205128	32	2380	3120	80
8N	K	chrZ	12600001	12610000	0.5503311258278145	32	1662	3020	180
8N	K	chrZ	12610001	12620000	0.56951871657754	40	2130	3740	260
8N	Lesina	chrZ	12610001	12620000	0.7959183673469388	40	3120	3920	80
K	Lesina	chrZ	12610001	12620000	0.2612565445026178	40	998	3820	180
8N	K	chrZ	12620001	12630000	0.5918149466192171	62	3326	5620	580
8N	Lesina	chrZ	12620001	12630000	0.8	62	4720	5900	300
K	Lesina	chrZ	12620001	12630000	0.2707482993197279	62	1592	5880	320
K	Lesina	chrZ	12630001	12640000	0.2942148760330578	51	1424	4840	260
8N	Lesina	chrZ	12630001	12640000	0.8836734693877552	51	4330	4900	200
8N	K	chrZ	12630001	12640000	0.6300847457627119	51	2974	4720	380
8N	K	chrZ	12640001	12650000	0.6597510373443983	51	3180	4820	280
8N	Lesina	chrZ	12640001	12650000	0.933467741935484	51	4630	4960	140
K	Lesina	chrZ	12640001	12650000	0.2833333333333333	51	1394	4920	180
8N	K	chrZ	12650001	12660000	0.6176954732510288	53	3002	4860	440
8N	Lesina	chrZ	12650001	12660000	0.8559523809523809	53	4314	5040	260
K	Lesina	chrZ	12650001	12660000	0.2836	53	1418	5000	300
8N	Lesina	chrZ	12660001	12670000	0.9135036496350364	57	5006	5480	220
K	Lesina	chrZ	12660001	12670000	0.2883211678832116	57	1580	5480	220
8N	K	chrZ	12660001	12670000	0.6524163568773235	57	3510	5380	320
8N	K	chrZ	12670001	12680000	0.5722846441947566	57	3056	5340	360
8N	Lesina	chrZ	12670001	12680000	0.7860215053763441	57	4386	5580	120
K	Lesina	chrZ	12670001	12680000	0.2579335793357933	57	1398	5420	280
8N	K	chrZ	12680001	12690000	0.5805447470817121	55	2984	5140	360
8N	Lesina	chrZ	12680001	12690000	0.8115671641791045	55	4350	5360	140
K	Lesina	chrZ	12680001	12690000	0.251953125	55	1290	5120	380
K	Lesina	chrZ	12690001	12700000	0.2810344827586207	25	652	2320	180
8N	Lesina	chrZ	12690001	12700000	0.9291666666666668	25	2230	2400	100
8N	K	chrZ	12690001	12700000	0.663963963963964	25	1474	2220	280
8N	K	chrZ	12700001	12710000	0.6258883248730964	41	2466	3940	160
8N	Lesina	chrZ	12700001	12710000	0.8762626262626263	41	3470	3960	140
K	Lesina	chrZ	12700001	12710000	0.2590909090909091	41	1026	3960	140
8N	K	chrZ	12710001	12720000	0.6470588235294118	26	1540	2380	220
8N	Lesina	chrZ	12710001	12720000	0.9178861788617886	26	2258	2460	140
K	Lesina	chrZ	12710001	12720000	0.2741666666666666	26	658	2400	200
8N	Lesina	chrZ	12720001	12730000	0.8574766355140186	44	3670	4280	120
K	Lesina	chrZ	12720001	12730000	0.2764705882352941	44	1128	4080	320
8N	K	chrZ	12720001	12730000	0.605	44	2420	4000	400
K	Lesina	chrZ	12730001	12740000	0.2860215053763441	39	1064	3720	180
8N	Lesina	chrZ	12730001	12740000	0.8879781420765027	39	3250	3660	240
8N	K	chrZ	12730001	12740000	0.6241573033707866	39	2222	3560	340
8N	K	chrZ	12740001	12750000	0.6124352331606218	42	2364	3860	340
8N	Lesina	chrZ	12740001	12750000	0.8743961352657005	42	3620	4140	60
K	Lesina	chrZ	12740001	12750000	0.2642857142857143	42	1036	3920	280
8N	K	chrZ	12750001	12760000	0.6553846153846153	28	1704	2600	200
8N	Lesina	chrZ	12750001	12760000	0.9166666666666666	28	2530	2760	40
K	Lesina	chrZ	12750001	12760000	0.2738461538461538	28	712	2600	200
K	Lesina	chrZ	12760001	12770000	0.2897297297297297	39	1072	3700	200
8N	Lesina	chrZ	12760001	12770000	0.832972972972973	39	3082	3700	200
8N	K	chrZ	12760001	12770000	0.6107344632768361	39	2162	3540	360
8N	K	chrZ	12770001	12780000	0.5933884297520661	26	1436	2420	180
8N	Lesina	chrZ	12770001	12780000	0.8225806451612904	26	2040	2480	120
K	Lesina	chrZ	12770001	12780000	0.2942148760330578	26	712	2420	180
8N	K	chrZ	12780001	12790000	0.6130952380952381	36	2060	3360	240
8N	Lesina	chrZ	12780001	12790000	0.8670520231213873	36	3000	3460	140
K	Lesina	chrZ	12780001	12790000	0.2913294797687861	36	1008	3460	140
K	Lesina	chrZ	12790001	12800000	0.294661921708185	58	1656	5620	180
8N	Lesina	chrZ	12790001	12800000	0.822992700729927	58	4510	5480	320
8N	K	chrZ	12790001	12800000	0.6121771217712177	58	3318	5420	380
8N	K	chrZ	12800001	12810000	0.63121387283237	39	2184	3460	440
8N	Lesina	chrZ	12800001	12810000	0.8818181818181818	39	3298	3740	160
K	Lesina	chrZ	12800001	12810000	0.2689265536723164	39	952	3540	360
8N	K	chrZ	12810001	12820000	0.6513636363636364	46	2866	4400	200
8N	Lesina	chrZ	12810001	12820000	0.9333333333333332	46	4200	4500	100
K	Lesina	chrZ	12810001	12820000	0.283710407239819	46	1254	4420	180
8N	K	chrZ	12820001	12830000	0.5985074626865672	43	2406	4020	280
8N	Lesina	chrZ	12820001	12830000	0.8509615384615384	43	3540	4160	140
K	Lesina	chrZ	12820001	12830000	0.2645631067961165	43	1090	4120	180
K	Lesina	chrZ	12830001	12840000	0.2629629629629629	45	1136	4320	180
8N	K	chrZ	12830001	12840000	0.5926470588235294	45	2418	4080	420
8N	Lesina	chrZ	12830001	12840000	0.8215962441314554	45	3500	4260	240
8N	Lesina	chrZ	12840001	12850000	0.8454198473282443	55	4430	5240	260
K	Lesina	chrZ	12840001	12850000	0.2671875	55	1368	5120	380
8N	K	chrZ	12840001	12850000	0.608300395256917	55	3078	5060	440
8N	Lesina	chrZ	12850001	12860000	0.8693726937269373	57	4712	5420	280
K	Lesina	chrZ	12850001	12860000	0.2681647940074906	57	1432	5340	360
8N	K	chrZ	12850001	12860000	0.6169811320754717	57	3270	5300	400
8N	Lesina	chrZ	12860001	12870000	0.8232323232323232	42	3260	3960	240
K	Lesina	chrZ	12860001	12870000	0.2507537688442211	42	998	3980	220
8N	K	chrZ	12860001	12870000	0.6031088082901555	42	2328	3860	340
8N	Lesina	chrZ	12870001	12880000	1.0	13	1260	1260	40
K	Lesina	chrZ	12870001	12880000	0.3086206896551724	13	358	1160	140
8N	K	chrZ	12870001	12880000	0.6916666666666667	13	830	1200	100
K	Lesina	chrZ	12880001	12890000	0.2827731092436975	51	1346	4760	340
8N	Lesina	chrZ	12880001	12890000	0.876734693877551	51	4296	4900	200
8N	K	chrZ	12880001	12890000	0.6347457627118644	51	2996	4720	380
8N	K	chrZ	12890001	12900000	0.6153225806451613	27	1526	2480	220
8N	Lesina	chrZ	12890001	12900000	0.8295454545454546	27	2190	2640	60
K	Lesina	chrZ	12890001	12900000	0.2808	27	702	2500	200
8N	K	chrZ	12900001	12910000	0.6643724696356276	52	3282	4940	260
8N	Lesina	chrZ	12900001	12910000	0.9333333333333332	52	4760	5100	100
K	Lesina	chrZ	12900001	12910000	0.2770161290322581	52	1374	4960	240
K	Lesina	chrZ	12910001	12920000	0.2673267326732673	42	1080	4040	160
8N	Lesina	chrZ	12910001	12920000	0.8349753694581281	42	3390	4060	140
8N	K	chrZ	12910001	12920000	0.5889447236180905	42	2344	3980	220
8N	K	chrZ	12920001	12930000	0.6585858585858586	45	2608	3960	540
8N	Lesina	chrZ	12920001	12930000	0.9119617224880384	45	3812	4180	320
K	Lesina	chrZ	12920001	12930000	0.2754807692307692	45	1146	4160	340
8N	K	chrZ	12930001	12940000	0.6299435028248588	37	2230	3540	160
8N	Lesina	chrZ	12930001	12940000	0.8805555555555555	37	3170	3600	100
K	Lesina	chrZ	12930001	12940000	0.2758620689655172	37	960	3480	220
8N	Lesina	chrZ	12940001	12950000	0.8631016042780749	39	3228	3740	160
K	Lesina	chrZ	12940001	12950000	0.2630434782608695	39	968	3680	220
8N	K	chrZ	12940001	12950000	0.6213483146067416	39	2212	3560	340
8N	K	chrZ	12950001	12960000	0.6175757575757576	37	2038	3300	400
8N	Lesina	chrZ	12950001	12960000	0.8462857142857143	37	2962	3500	200
K	Lesina	chrZ	12950001	12960000	0.2658959537572254	37	920	3460	240
8N	K	chrZ	12960001	12970000	0.5788177339901478	44	2350	4060	340
8N	Lesina	chrZ	12960001	12970000	0.8166666666666667	44	3430	4200	200
K	Lesina	chrZ	12960001	12970000	0.2641148325358852	44	1104	4180	220
K	Lesina	chrZ	12970001	12980000	0.2456521739130434	50	1130	4600	400
8N	Lesina	chrZ	12970001	12980000	0.8316455696202532	50	3942	4740	260
8N	K	chrZ	12970001	12980000	0.5973333333333334	50	2688	4500	500
8N	K	chrZ	12980001	12990000	0.6060344827586207	49	2812	4640	260
8N	Lesina	chrZ	12980001	12990000	0.8604166666666667	49	4130	4800	100
K	Lesina	chrZ	12980001	12990000	0.2892703862660944	49	1348	4660	240
8N	K	chrZ	12990001	13000000	0.6171945701357466	47	2728	4420	280
8N	Lesina	chrZ	12990001	13000000	0.8454935622317596	47	3940	4660	40
K	Lesina	chrZ	12990001	13000000	0.2457399103139013	47	1096	4460	240
8N	Lesina	chrZ	13000001	13010000	1.0	11	1040	1040	60
K	Lesina	chrZ	13000001	13010000	0.3039215686274509	11	310	1020	80
8N	K	chrZ	13000001	13010000	0.6958333333333333	11	668	960	140
K	Lesina	chrZ	13010001	13020000	0.2806060606060606	35	926	3300	200
8N	Lesina	chrZ	13010001	13020000	0.948502994011976	35	3168	3340	160
8N	K	chrZ	13010001	13020000	0.6757575757575758	35	2230	3300	200
8N	K	chrZ	13020001	13030000	0.5921212121212122	35	1954	3300	200
8N	Lesina	chrZ	13020001	13030000	0.7994011976047904	35	2670	3340	160
K	Lesina	chrZ	13020001	13030000	0.2682080924855491	35	928	3460	40
8N	K	chrZ	13030001	13040000	0.5783068783068783	40	2186	3780	220
8N	Lesina	chrZ	13030001	13040000	0.815625	40	3132	3840	160
K	Lesina	chrZ	13030001	13040000	0.2651282051282051	40	1034	3900	100
K	Lesina	chrZ	13040001	13050000	0.2710526315789474	31	824	3040	60
8N	Lesina	chrZ	13040001	13050000	0.8673469387755102	31	2550	2940	160
8N	K	chrZ	13040001	13050000	0.6404109589041096	31	1870	2920	180
8N	K	chrZ	13050001	13060000	0.5878787878787879	37	1940	3300	400
8N	Lesina	chrZ	13050001	13060000	0.8176795580110497	37	2960	3620	80
K	Lesina	chrZ	13050001	13060000	0.2473372781065088	37	836	3380	320
8N	K	chrZ	13060001	13070000	0.6473684210526316	42	2460	3800	400
8N	Lesina	chrZ	13060001	13070000	0.898984771573604	42	3542	3940	260
K	Lesina	chrZ	13060001	13070000	0.3124352331606218	42	1206	3860	340
8N	Lesina	chrZ	13070001	13080000	0.8649425287356322	36	3010	3480	120
K	Lesina	chrZ	13070001	13080000	0.2620689655172414	36	912	3480	120
8N	K	chrZ	13070001	13080000	0.6401162790697674	36	2202	3440	160
8N	K	chrZ	13080001	13090000	0.6468	53	3234	5000	300
8N	Lesina	chrZ	13080001	13090000	0.8984313725490196	53	4582	5100	200
K	Lesina	chrZ	13080001	13090000	0.2923076923076923	53	1520	5200	100
8N	K	chrZ	13090001	13100000	0.6213197969543147	42	2448	3940	260
8N	Lesina	chrZ	13090001	13100000	0.847	42	3388	4000	200
K	Lesina	chrZ	13090001	13100000	0.2949748743718593	42	1174	3980	220
K	Lesina	chrZ	13100001	13110000	0.2732673267326733	42	1104	4040	160
8N	Lesina	chrZ	13100001	13110000	0.844059405940594	42	3410	4040	160
8N	K	chrZ	13100001	13110000	0.6099009900990099	42	2464	4040	160
8N	K	chrZ	13110001	13120000	0.6578947368421053	34	2000	3040	360
8N	Lesina	chrZ	13110001	13120000	0.9134615384615384	34	2850	3120	280
K	Lesina	chrZ	13110001	13120000	0.2734939759036144	34	908	3320	80
8N	K	chrZ	13120001	13130000	0.6092105263157894	50	2778	4560	440
8N	Lesina	chrZ	13120001	13130000	0.8613445378151261	50	4100	4760	240
K	Lesina	chrZ	13120001	13130000	0.2821739130434783	50	1298	4600	400
8N	Lesina	chrZ	13130001	13140000	0.902	42	3608	4000	200
K	Lesina	chrZ	13130001	13140000	0.2594871794871795	42	1012	3900	300
8N	K	chrZ	13130001	13140000	0.6544502617801047	42	2500	3820	380
8N	Lesina	chrZ	13140001	13150000	0.8224489795918367	50	4030	4900	100
K	Lesina	chrZ	13140001	13150000	0.2531380753138075	50	1210	4780	220
8N	K	chrZ	13140001	13150000	0.5861344537815126	50	2790	4760	240
8N	K	chrZ	13150001	13160000	0.6636015325670498	58	3464	5220	580
8N	Lesina	chrZ	13150001	13160000	0.9196428571428572	58	5150	5600	200
K	Lesina	chrZ	13150001	13160000	0.2773234200743494	58	1492	5380	420
8N	K	chrZ	13160001	13170000	0.621259842519685	56	3156	5080	520
8N	Lesina	chrZ	13160001	13170000	0.857037037037037	56	4628	5400	200
K	Lesina	chrZ	13160001	13170000	0.27	56	1404	5200	400
K	Lesina	chrZ	13170001	13180000	0.2619217081850534	59	1472	5620	280
8N	Lesina	chrZ	13170001	13180000	0.7836298932384341	59	4404	5620	280
8N	K	chrZ	13170001	13180000	0.566420664206642	59	3070	5420	480
8N	K	chrZ	13180001	13190000	0.6544401544401545	56	3390	5180	420
8N	Lesina	chrZ	13180001	13190000	0.9186131386861314	56	5034	5480	120
K	Lesina	chrZ	13180001	13190000	0.2632183908045977	56	1374	5220	380
8N	K	chrZ	13190001	13200000	0.6352459016393442	54	3100	4880	520
8N	Lesina	chrZ	13190001	13200000	0.9108527131782944	54	4700	5160	240
K	Lesina	chrZ	13190001	13200000	0.2873983739837398	54	1414	4920	480
8N	Lesina	chrZ	13200001	13210000	0.9119402985074628	55	4888	5360	140
K	Lesina	chrZ	13200001	13210000	0.2692307692307692	55	1400	5200	300
8N	K	chrZ	13200001	13210000	0.6528957528957529	55	3382	5180	320
8N	K	chrZ	13210001	13220000	0.7023255813953488	9	604	860	40
8N	Lesina	chrZ	13210001	13220000	1.0	9	880	880	20
K	Lesina	chrZ	13210001	13220000	0.2954545454545454	9	260	880	20
8N	K	chrZ	13220001	13230000	0.6461038961038961	34	1990	3080	320
8N	Lesina	chrZ	13220001	13230000	0.9	34	2970	3300	100
K	Lesina	chrZ	13220001	13230000	0.2968553459119497	34	944	3180	220
K	Lesina	chrZ	13230001	13240000	0.279059829059829	51	1306	4680	420
8N	Lesina	chrZ	13230001	13240000	0.8844262295081967	51	4316	4880	220
8N	K	chrZ	13230001	13240000	0.6234309623430963	51	2980	4780	320
8N	K	chrZ	13240001	13250000	0.6513833992094862	54	3296	5060	340
8N	Lesina	chrZ	13240001	13250000	0.92265625	54	4724	5120	280
K	Lesina	chrZ	13240001	13250000	0.2843373493975903	54	1416	4980	420
8N	K	chrZ	13250001	13260000	0.6516666666666666	39	2346	3600	300
8N	Lesina	chrZ	13250001	13260000	0.9145945945945946	39	3384	3700	200
K	Lesina	chrZ	13250001	13260000	0.2758064516129032	39	1026	3720	180
8N	Lesina	chrZ	13260001	13270000	0.8801369863013698	31	2570	2920	180
K	Lesina	chrZ	13260001	13270000	0.2763888888888889	31	796	2880	220
8N	K	chrZ	13260001	13270000	0.6382978723404256	31	1800	2820	280
K	Lesina	chrZ	13270001	13280000	0.2497354497354497	40	944	3780	220
8N	Lesina	chrZ	13270001	13280000	0.8412698412698413	40	3180	3780	220
8N	K	chrZ	13270001	13280000	0.6044444444444445	40	2176	3600	400
8N	K	chrZ	13280001	13290000	0.6255813953488372	28	1614	2580	220
8N	Lesina	chrZ	13280001	13290000	0.8555555555555555	28	2310	2700	100
K	Lesina	chrZ	13280001	13290000	0.25	28	670	2680	120
8N	K	chrZ	13290001	13300000	0.485	31	1358	2800	300
8N	Lesina	chrZ	13290001	13300000	0.6085526315789473	31	1850	3040	60
K	Lesina	chrZ	13290001	13300000	0.2446043165467626	31	680	2780	320
K	Lesina	chrZ	13300001	13310000	0.2981900452488688	48	1318	4420	380
8N	Lesina	chrZ	13300001	13310000	0.9690265486725664	48	4380	4520	280
8N	K	chrZ	13300001	13310000	0.7008888888888889	48	3154	4500	300
8N	K	chrZ	13310001	13320000	0.643452380952381	37	2162	3360	340
8N	Lesina	chrZ	13310001	13320000	0.8888888888888888	37	3200	3600	100
K	Lesina	chrZ	13310001	13320000	0.2601156069364161	37	900	3460	240
8N	K	chrZ	13320001	13330000	0.5836653386454184	54	2930	5020	380
8N	Lesina	chrZ	13320001	13330000	0.8058823529411765	54	4110	5100	300
K	Lesina	chrZ	13320001	13330000	0.2953488372093023	54	1524	5160	240
8N	Lesina	chrZ	13330001	13340000	0.8174107142857143	47	3662	4480	220
K	Lesina	chrZ	13330001	13340000	0.262037037037037	47	1132	4320	380
8N	K	chrZ	13330001	13340000	0.6023255813953489	47	2590	4300	400
8N	K	chrZ	13340001	13350000	0.7	8	546	780	20
8N	Lesina	chrZ	13340001	13350000	1.0	8	780	780	20
K	Lesina	chrZ	13340001	13350000	0.3	8	240	800	0
8N	K	chrZ	13350001	13360000	0.6093406593406593	40	2218	3640	360
8N	Lesina	chrZ	13350001	13360000	0.8723958333333334	40	3350	3840	160
K	Lesina	chrZ	13350001	13360000	0.2785714285714286	40	1014	3640	360
K	Lesina	chrZ	13360001	13370000	0.2668789808917197	34	838	3140	260
8N	Lesina	chrZ	13360001	13370000	0.8416149068322981	34	2710	3220	180
8N	K	chrZ	13360001	13370000	0.6026666666666667	34	1808	3000	400
8N	K	chrZ	13370001	13380000	0.6318840579710145	45	2616	4140	360
8N	Lesina	chrZ	13370001	13380000	0.8738532110091743	45	3810	4360	140
K	Lesina	chrZ	13370001	13380000	0.270754716981132	45	1148	4240	260
8N	K	chrZ	13380001	13390000	0.593939393939394	42	2352	3960	240
8N	Lesina	chrZ	13380001	13390000	0.858	42	3432	4000	200
K	Lesina	chrZ	13380001	13390000	0.2706185567010309	42	1050	3880	320
8N	Lesina	chrZ	13390001	13400000	0.7342696629213483	36	2614	3560	40
K	Lesina	chrZ	13390001	13400000	0.2731707317073171	36	896	3280	320
8N	K	chrZ	13390001	13400000	0.5353658536585366	36	1756	3280	320
8N	Lesina	chrZ	13400001	13410000	0.8449438202247191	56	4512	5340	260
K	Lesina	chrZ	13400001	13410000	0.2583333333333333	56	1364	5280	320
8N	K	chrZ	13400001	13410000	0.6093385214007782	56	3132	5140	460
8N	Lesina	chrZ	13410001	13420000	0.8686666666666667	31	2606	3000	100
K	Lesina	chrZ	13410001	13420000	0.2993150684931507	31	874	2920	180
8N	K	chrZ	13410001	13420000	0.6289655172413793	31	1824	2900	200
8N	K	chrZ	13420001	13430000	0.6041025641025641	42	2356	3900	300
8N	Lesina	chrZ	13420001	13430000	0.8095	42	3238	4000	200
K	Lesina	chrZ	13420001	13430000	0.2703517587939698	42	1076	3980	220
