pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
K	Lesina	chrZ	17150001	17200000	0.5015957446808511	333	15088	30080	3220
8N	Lesina	chrZ	17150001	17200000	0.5564166150030998	333	17950	32260	1040
8N	K	chrZ	17150001	17200000	0.1416778523489933	333	4222	29800	3500
8N	K	chrZ	17200001	17250000	0.3410143329658214	201	6186	18140	1960
8N	Lesina	chrZ	17200001	17250000	0.6861855670103093	201	13312	19400	700
K	Lesina	chrZ	17200001	17250000	0.4007608695652174	201	7374	18400	1700
8N	K	chrZ	17250001	17300000	0.5111682586333578	295	13914	27220	2280
8N	Lesina	chrZ	17250001	17300000	0.6501794687724336	295	18114	27860	1640
K	Lesina	chrZ	17250001	17300000	0.3330930064888248	295	9240	27740	1760
8N	K	chrZ	17300001	17350000	0.5919831223628692	153	8418	14220	1080
8N	Lesina	chrZ	17300001	17350000	0.840107671601615	153	12484	14860	440
K	Lesina	chrZ	17300001	17350000	0.269050894085282	153	3912	14540	760
8N	K	chrZ	17350001	17400000	0.6044524669073406	182	10046	16620	1580
8N	Lesina	chrZ	17350001	17400000	0.8286363636363636	182	14584	17600	600
K	Lesina	chrZ	17350001	17400000	0.268464243845252	182	4580	17060	1140
K	Lesina	chrZ	17400001	17450000	0.2640156453715775	163	4050	15340	960
8N	Lesina	chrZ	17400001	17450000	0.7773142112125163	163	11924	15340	960
8N	K	chrZ	17400001	17450000	0.5647218453188603	163	8324	14740	1560
8N	K	chrZ	17450001	17500000	0.5738925541941564	231	12178	21220	1880
8N	Lesina	chrZ	17450001	17500000	0.8021680216802168	231	17760	22140	960
K	Lesina	chrZ	17450001	17500000	0.264477335800185	231	5718	21620	1480
8N	K	chrZ	17500001	17550000	0.6256410256410256	189	10736	17160	1740
8N	Lesina	chrZ	17500001	17550000	0.8713333333333333	189	15684	18000	900
K	Lesina	chrZ	17500001	17550000	0.2791431792559188	189	4952	17740	1160
8N	K	chrZ	17550001	17600000	0.6304625199362042	272	15812	25080	2120
8N	Lesina	chrZ	17550001	17600000	0.8830781010719755	272	23066	26120	1080
K	Lesina	chrZ	17550001	17600000	0.281328125	272	7202	25600	1600
8N	K	chrZ	17600001	17650000	0.6320887991927346	217	12528	19820	1880
8N	Lesina	chrZ	17600001	17650000	0.8705938697318008	217	18178	20880	820
K	Lesina	chrZ	17600001	17650000	0.2793885601577909	217	5666	20280	1420
8N	Lesina	chrZ	17650001	17700000	0.8387684301821335	244	19342	23060	1340
K	Lesina	chrZ	17650001	17700000	0.2781358885017421	244	6386	22960	1440
8N	K	chrZ	17650001	17700000	0.6098478066248881	244	13624	22340	2060
8N	K	chrZ	17700001	17750000	0.6063563115487914	244	13546	22340	2060
8N	Lesina	chrZ	17700001	17750000	0.822801024765158	244	19270	23420	980
K	Lesina	chrZ	17700001	17750000	0.2683333333333333	244	6118	22800	1600
8N	K	chrZ	17750001	17800000	0.5933333333333334	228	12282	20700	2100
8N	Lesina	chrZ	17750001	17800000	0.8129390018484288	228	17592	21640	1160
K	Lesina	chrZ	17750001	17800000	0.2813370473537604	228	6060	21540	1260
8N	K	chrZ	17800001	17850000	0.6025025025025025	217	12038	19980	1720
8N	Lesina	chrZ	17800001	17850000	0.800390625	217	16392	20480	1220
K	Lesina	chrZ	17800001	17850000	0.258637236084453	217	5390	20840	860
8N	Lesina	chrZ	17850001	17900000	0.7954633204633205	214	16482	20720	680
8N	K	chrZ	17850001	17900000	0.572382851445663	214	11482	20060	1340
K	Lesina	chrZ	17850001	17900000	0.2609970674486803	214	5340	20460	940
8N	Lesina	chrZ	17900001	17950000	0.8621557828481511	264	21916	25420	980
K	Lesina	chrZ	17900001	17950000	0.2759714512291832	264	6960	25220	1180
8N	K	chrZ	17900001	17950000	0.6229641693811075	264	15300	24560	1840
8N	K	chrZ	17950001	18000000	0.5955274261603376	257	14114	23700	2000
8N	Lesina	chrZ	17950001	18000000	0.8064464141821112	257	20016	24820	880
K	Lesina	chrZ	17950001	18000000	0.2660611065235342	257	6444	24220	1480
8N	Lesina	chrZ	18000001	18050000	0.7482876712328768	366	26220	35040	1560
K	Lesina	chrZ	18000001	18050000	0.30640589569161	366	10810	35280	1320
8N	K	chrZ	18000001	18050000	0.5794705882352941	366	19702	34000	2600
8N	Lesina	chrZ	18050001	18100000	0.8334558823529412	282	22670	27200	1000
8N	K	chrZ	18050001	18100000	0.6174114021571648	282	16028	25960	2240
K	Lesina	chrZ	18050001	18100000	0.2724550898203592	282	7280	26720	1480
K	Lesina	chrZ	18100001	18150000	0.2835319609967497	193	5234	18460	840
8N	Lesina	chrZ	18100001	18150000	0.8591836734693877	193	15998	18620	680
8N	K	chrZ	18100001	18150000	0.6161325966850829	193	11152	18100	1200
8N	Lesina	chrZ	18150001	18200000	0.8079378068739771	256	19746	24440	1160
8N	K	chrZ	18150001	18200000	0.5858952702702702	256	13874	23680	1920
K	Lesina	chrZ	18150001	18200000	0.2726289517470882	256	6554	24040	1560
8N	Lesina	chrZ	18200001	18250000	0.8081859855926654	318	24682	30540	1260
K	Lesina	chrZ	18200001	18250000	0.2644946808510638	318	7956	30080	1720
8N	K	chrZ	18200001	18250000	0.5916837082481254	318	17360	29340	2460
8N	K	chrZ	18250001	18300000	0.5910569105691057	264	14540	24600	1800
8N	Lesina	chrZ	18250001	18300000	0.8091620986687549	264	20666	25540	860
K	Lesina	chrZ	18250001	18300000	0.2702962369895916	264	6752	24980	1420
8N	K	chrZ	18300001	18350000	0.570335429769392	205	10882	19080	1420
8N	Lesina	chrZ	18300001	18350000	0.7683299389002036	205	15090	19640	860
K	Lesina	chrZ	18300001	18350000	0.2614678899082568	205	5130	19620	880
8N	K	chrZ	18350001	18400000	0.6311890838206627	225	12952	20520	1980
8N	Lesina	chrZ	18350001	18400000	0.8550644567219153	225	18572	21720	780
K	Lesina	chrZ	18350001	18400000	0.2668886774500476	225	5610	21020	1480
8N	K	chrZ	18400001	18450000	0.5761442441054092	316	16616	28840	2760
8N	Lesina	chrZ	18400001	18450000	0.7851630073186959	316	23602	30060	1540
K	Lesina	chrZ	18400001	18450000	0.2684527796383121	316	8016	29860	1740
8N	Lesina	chrZ	18450001	18500000	0.7946763460375076	346	26272	33060	1540
K	Lesina	chrZ	18450001	18500000	0.2756707317073171	346	9042	32800	1800
8N	K	chrZ	18450001	18500000	0.580564263322884	346	18520	31900	2700
8N	K	chrZ	18500001	18550000	0.5875075437537719	361	19470	33140	2960
8N	Lesina	chrZ	18500001	18550000	0.8117612977983778	361	28022	34520	1580
K	Lesina	chrZ	18500001	18550000	0.2720984759671747	361	9284	34120	1980
8N	K	chrZ	18550001	18600000	0.565468071915685	349	18242	32260	2640
8N	Lesina	chrZ	18550001	18600000	0.747415329768271	349	25158	33660	1240
K	Lesina	chrZ	18550001	18600000	0.2627963525835866	349	8646	32900	2000
8N	Lesina	chrZ	18600001	18650000	0.8162068965517242	363	28404	34800	1500
8N	K	chrZ	18600001	18650000	0.5990510083036773	363	20200	33720	2580
K	Lesina	chrZ	18600001	18650000	0.2688041594454072	363	9306	34620	1680
8N	K	chrZ	18650001	18700000	0.5980729525120441	312	17380	29060	2140
8N	Lesina	chrZ	18650001	18700000	0.816622340425532	312	24564	30080	1120
K	Lesina	chrZ	18650001	18700000	0.274643099932019	312	8080	29420	1780
8N	Lesina	chrZ	18700001	18750000	0.7961075725406935	292	22498	28260	940
K	Lesina	chrZ	18700001	18750000	0.2740072202166065	292	7590	27700	1500
8N	K	chrZ	18700001	18750000	0.5966863033873343	292	16206	27160	2040
K	Lesina	chrZ	18750001	18800000	0.3202255109231853	305	9088	28380	2120
8N	Lesina	chrZ	18750001	18800000	0.811869031377899	305	23804	29320	1180
8N	K	chrZ	18750001	18800000	0.5461815561959654	305	15162	27760	2740
8N	K	chrZ	18800001	18850000	0.4927107061503417	287	12978	26340	2360
8N	Lesina	chrZ	18800001	18850000	0.7271137026239067	287	19952	27440	1260
K	Lesina	chrZ	18800001	18850000	0.3286242603550295	287	8886	27040	1660
8N	K	chrZ	18850001	18900000	0.5143438453713123	214	10112	19660	1740
8N	Lesina	chrZ	18850001	18900000	0.7956607495069034	214	16136	20280	1120
K	Lesina	chrZ	18850001	18900000	0.3427860696517413	214	6890	20100	1300
8N	K	chrZ	18900001	18950000	0.4968197879858657	187	8436	16980	1720
8N	Lesina	chrZ	18900001	18950000	0.7727982162764772	187	13864	17940	760
K	Lesina	chrZ	18900001	18950000	0.3264538198403648	187	5726	17540	1160
K	Lesina	chrZ	18950001	19000000	0.3201733648542159	271	8126	25380	1720
8N	K	chrZ	18950001	19000000	0.490472312703583	271	12046	24560	2540
8N	Lesina	chrZ	18950001	19000000	0.7547286821705427	271	19472	25800	1300
K	Lesina	chrZ	19000001	19050000	0.3148095909732017	300	8928	28360	1640
8N	Lesina	chrZ	19000001	19050000	0.7407017543859649	300	21110	28500	1500
8N	K	chrZ	19000001	19050000	0.4783587509077705	300	13174	27540	2460
8N	K	chrZ	19050001	19100000	0.4727848101265823	346	14940	31600	3000
8N	Lesina	chrZ	19050001	19100000	0.7026570048309179	346	23272	33120	1480
K	Lesina	chrZ	19050001	19100000	0.3085185185185185	346	9996	32400	2200
8N	K	chrZ	19100001	19150000	0.4865074241446094	341	15072	30980	3120
8N	Lesina	chrZ	19100001	19150000	0.7249692496924969	341	23576	32520	1580
K	Lesina	chrZ	19100001	19150000	0.3047169811320754	341	9690	31800	2300
K	Lesina	chrZ	19150001	19200000	0.3088717454194792	226	6406	20740	1860
8N	K	chrZ	19150001	19200000	0.4303468208092486	226	8934	20760	1840
8N	Lesina	chrZ	19150001	19200000	0.622483537158984	226	13234	21260	1340
8N	Lesina	chrZ	19200001	19250000	0.7312159709618875	229	16116	22040	860
K	Lesina	chrZ	19200001	19250000	0.4546654099905749	229	9648	21220	1680
8N	K	chrZ	19200001	19250000	0.3395793499043977	229	7104	20920	1980
8N	Lesina	chrZ	19250001	19300000	0.7106407322654462	182	12422	17480	720
K	Lesina	chrZ	19250001	19300000	0.5694647201946472	182	9362	16440	1760
8N	K	chrZ	19250001	19300000	0.2200488997555012	182	3600	16360	1840
K	Lesina	chrZ	19300001	19350000	0.5617472434266327	259	13246	23580	2320
8N	Lesina	chrZ	19300001	19350000	0.7035598705501618	259	17392	24720	1180
8N	K	chrZ	19300001	19350000	0.2237889273356401	259	5174	23120	2780
8N	K	chrZ	19350001	19400000	0.1686234817813765	217	3332	19760	1940
8N	Lesina	chrZ	19350001	19400000	0.6981921979067555	217	14676	21020	680
K	Lesina	chrZ	19350001	19400000	0.597883064516129	217	11862	19840	1860
8N	K	chrZ	19400001	19450000	0.124476650563607	277	3092	24840	2860
8N	Lesina	chrZ	19400001	19450000	0.7955323901712584	277	21368	26860	840
K	Lesina	chrZ	19400001	19450000	0.7071993670886076	277	17878	25280	2420
8N	K	chrZ	19450001	19500000	0.1477064220183486	171	2254	15260	1840
8N	Lesina	chrZ	19450001	19500000	0.7903067484662577	171	12882	16300	800
K	Lesina	chrZ	19450001	19500000	0.7050441361916772	171	11182	15860	1240
8N	K	chrZ	19500001	19550000	0.18	189	3114	17300	1600
8N	Lesina	chrZ	19500001	19550000	0.6955093099671413	189	12700	18260	640
K	Lesina	chrZ	19500001	19550000	0.6137142857142858	189	10740	17500	1400
K	Lesina	chrZ	19550001	19600000	0.6348066298342542	238	13788	21720	2080
8N	Lesina	chrZ	19550001	19600000	0.7115551694178974	238	16380	23020	780
8N	K	chrZ	19550001	19600000	0.2031627906976744	238	4368	21500	2300
8N	K	chrZ	19600001	19650000	0.1267695099818512	245	2794	22040	2460
8N	Lesina	chrZ	19600001	19650000	0.7979814970563499	245	18976	23780	720
K	Lesina	chrZ	19600001	19650000	0.7153024911032029	245	16080	22480	2020
8N	K	chrZ	19650001	19700000	0.1221774193548387	272	3030	24800	2400
8N	Lesina	chrZ	19650001	19700000	0.7912716328066215	272	21032	26580	620
K	Lesina	chrZ	19650001	19700000	0.7069076305220884	272	17602	24900	2300
8N	K	chrZ	19700001	19750000	0.1736301369863013	194	3042	17520	1880
8N	Lesina	chrZ	19700001	19750000	0.6619808306709265	194	12432	18780	620
K	Lesina	chrZ	19700001	19750000	0.6314835787089468	194	11152	17660	1740
8N	K	chrZ	19750001	19800000	0.2039812646370023	194	3484	17080	2320
8N	Lesina	chrZ	19750001	19800000	0.7560818083961248	194	14048	18580	820
K	Lesina	chrZ	19750001	19800000	0.6089142857142857	194	10656	17500	1900
8N	Lesina	chrZ	19800001	19850000	0.7436947791164659	260	18518	24900	1100
K	Lesina	chrZ	19800001	19850000	0.6011804384485666	260	14260	23720	2280
8N	K	chrZ	19800001	19850000	0.2151332760103181	260	5004	23260	2740
8N	K	chrZ	19850001	19900000	0.2310193321616871	251	5258	22760	2340
8N	Lesina	chrZ	19850001	19900000	0.7246256239600666	251	17420	24040	1060
K	Lesina	chrZ	19850001	19900000	0.564969801553063	251	13096	23180	1920
8N	K	chrZ	19900001	19950000	0.2254643962848297	287	5826	25840	2860
8N	Lesina	chrZ	19900001	19950000	0.6385057471264368	287	17776	27840	860
K	Lesina	chrZ	19900001	19950000	0.5122026093630084	287	13348	26060	2640
8N	K	chrZ	19950001	20000000	0.2377567140600316	278	6020	25320	2480
8N	Lesina	chrZ	19950001	20000000	0.6678358208955224	278	17898	26800	1000
K	Lesina	chrZ	19950001	20000000	0.5386792452830189	278	13704	25440	2360
8N	K	chrZ	20000001	20050000	0.2841149773071104	148	3756	13220	1580
8N	Lesina	chrZ	20000001	20050000	0.6094900849858357	148	8606	14120	680
K	Lesina	chrZ	20000001	20050000	0.4829694323144105	148	6636	13740	1060
K	Lesina	chrZ	20050001	20100000	0.4372566371681416	250	9882	22600	2400
8N	Lesina	chrZ	20050001	20100000	0.5456738768718802	250	13118	24040	960
8N	K	chrZ	20050001	20100000	0.2371863799283154	250	5294	22320	2680
8N	K	chrZ	20100001	20150000	0.2536036036036036	391	9008	35520	3580
8N	Lesina	chrZ	20100001	20150000	0.5679446219382321	391	21332	37560	1540
K	Lesina	chrZ	20100001	20150000	0.4481148002250985	391	15926	35540	3560
8N	K	chrZ	20150001	20200000	0.2155890804597701	306	6002	27840	2760
8N	Lesina	chrZ	20150001	20200000	0.5196621621621622	306	15382	29600	1000
K	Lesina	chrZ	20150001	20200000	0.4414163090128755	306	12342	27960	2640
8N	K	chrZ	20200001	20250000	0.1405198776758409	289	3676	26160	2740
8N	Lesina	chrZ	20200001	20250000	0.5330007127583749	289	14956	28060	840
K	Lesina	chrZ	20200001	20250000	0.4770928462709284	289	12538	26280	2620
8N	K	chrZ	20250001	20300000	0.3155148095909732	312	8948	28360	2840
8N	Lesina	chrZ	20250001	20300000	0.6252980132450331	312	18884	30200	1000
K	Lesina	chrZ	20250001	20300000	0.4269553072625698	312	12228	28640	2560
8N	Lesina	chrZ	20300001	20350000	0.5836098541980895	411	23216	39780	1320
K	Lesina	chrZ	20300001	20350000	0.3784696569920844	411	14344	37900	3200
8N	K	chrZ	20300001	20350000	0.3223048327137546	411	12138	37660	3440
8N	Lesina	chrZ	20350001	20400000	0.7050485436893204	325	21786	30900	1600
K	Lesina	chrZ	20350001	20400000	0.4381395348837209	325	13188	30100	2400
8N	K	chrZ	20350001	20400000	0.3622895622895623	325	10760	29700	2800
8N	K	chrZ	20400001	20450000	0.3192534381139489	227	6500	20360	2340
8N	Lesina	chrZ	20400001	20450000	0.6014842300556587	227	12968	21560	1140
K	Lesina	chrZ	20400001	20450000	0.3821878025169409	227	7896	20660	2040
8N	K	chrZ	20450001	20500000	0.3085403726708075	284	7948	25760	2640
8N	Lesina	chrZ	20450001	20500000	0.5441176470588235	284	14800	27200	1200
K	Lesina	chrZ	20450001	20500000	0.3849013657056145	284	10146	26360	2040
8N	K	chrZ	20500001	20550000	0.3539156626506024	295	9400	26560	2940
8N	Lesina	chrZ	20500001	20550000	0.5115901060070671	295	14478	28300	1200
K	Lesina	chrZ	20500001	20550000	0.3798816568047337	295	10272	27040	2460
8N	K	chrZ	20550001	20600000	0.3803571428571428	306	10650	28000	2600
8N	Lesina	chrZ	20550001	20600000	0.5303908355795148	306	15742	29680	920
K	Lesina	chrZ	20550001	20600000	0.3358156028368794	306	9470	28200	2400
8N	Lesina	chrZ	20600001	20650000	0.5499130434782609	363	18972	34500	1800
K	Lesina	chrZ	20600001	20650000	0.3688995215311005	363	12336	33440	2860
8N	K	chrZ	20600001	20650000	0.3799630086313194	363	12326	32440	3860
8N	K	chrZ	20650001	20700000	0.3888888888888889	321	11340	29160	2940
8N	Lesina	chrZ	20650001	20700000	0.5237942122186495	321	16290	31100	1000
K	Lesina	chrZ	20650001	20700000	0.334375	321	9844	29440	2660
8N	K	chrZ	20700001	20750000	0.3747683923705722	401	13754	36700	3400
8N	Lesina	chrZ	20700001	20750000	0.4833592534992224	401	18648	38580	1520
K	Lesina	chrZ	20700001	20750000	0.3088852988691438	401	11472	37140	2960
8N	Lesina	chrZ	20750001	20800000	0.5917270531400967	343	19598	33120	1180
8N	K	chrZ	20750001	20800000	0.4447923322683706	343	13922	31300	3000
K	Lesina	chrZ	20750001	20800000	0.2986692015209125	343	9426	31560	2740
8N	K	chrZ	20800001	20850000	0.4081967213114754	321	11952	29280	2820
8N	Lesina	chrZ	20800001	20850000	0.5385503527902502	321	16792	31180	920
K	Lesina	chrZ	20800001	20850000	0.2905405405405405	321	8600	29600	2500
8N	Lesina	chrZ	20850001	20900000	0.458799769186382	360	15902	34660	1340
K	Lesina	chrZ	20850001	20900000	0.3713432835820895	360	12440	33500	2500
8N	K	chrZ	20850001	20900000	0.3571859903381642	360	11830	33120	2880
K	Lesina	chrZ	20900001	20950000	0.3733057851239669	259	9034	24200	1700
8N	Lesina	chrZ	20900001	20950000	0.4893668831168831	259	12058	24640	1260
8N	K	chrZ	20900001	20950000	0.28946474086661	259	6814	23540	2360
8N	K	chrZ	20950001	21000000	0.3011217948717948	274	7516	24960	2440
8N	Lesina	chrZ	20950001	21000000	0.7229841748304446	274	19188	26540	860
K	Lesina	chrZ	20950001	21000000	0.5083794466403162	274	12862	25300	2100
8N	K	chrZ	21000001	21050000	0.2925287356321839	422	11198	38280	3920
8N	Lesina	chrZ	21000001	21050000	0.7069458128078818	422	28702	40600	1600
K	Lesina	chrZ	21000001	21050000	0.5113285272914521	422	19860	38840	3360
8N	K	chrZ	21050001	21100000	0.2788432267884322	427	10992	39420	3280
8N	Lesina	chrZ	21050001	21100000	0.6115104419621176	427	25182	41180	1520
K	Lesina	chrZ	21050001	21100000	0.4273779567186713	427	16984	39740	2960
K	Lesina	chrZ	21100001	21150000	0.3852244897959184	263	9438	24500	1800
8N	K	chrZ	21100001	21150000	0.2697292863002461	263	6576	24380	1920
8N	Lesina	chrZ	21100001	21150000	0.52356637863315	263	13330	25460	840
K	Lesina	chrZ	21150001	21200000	0.3887005649717514	304	11008	28320	2080
8N	Lesina	chrZ	21150001	21200000	0.5562162162162162	304	16464	29600	800
8N	K	chrZ	21150001	21200000	0.2674468085106383	304	7542	28200	2200
8N	K	chrZ	21200001	21250000	0.2734704641350211	413	10370	37920	3380
8N	Lesina	chrZ	21200001	21250000	0.6643849206349206	413	26788	40320	980
K	Lesina	chrZ	21200001	21250000	0.472906916276651	413	18188	38460	2840
8N	K	chrZ	21250001	21300000	0.2624512534818941	396	9422	35900	3700
8N	Lesina	chrZ	21250001	21300000	0.6342201356285864	396	24316	38340	1260
K	Lesina	chrZ	21250001	21300000	0.4514754098360656	396	16524	36600	3000
K	Lesina	chrZ	21300001	21350000	0.5100502512562815	431	20300	39800	3300
8N	K	chrZ	21300001	21350000	0.247076923076923	431	9636	39000	4100
8N	Lesina	chrZ	21300001	21350000	0.712590448625181	431	29544	41460	1640
8N	Lesina	chrZ	21350001	21400000	0.6835455435847209	420	27916	40840	1160
K	Lesina	chrZ	21350001	21400000	0.4847692307692308	420	18906	39000	3000
8N	K	chrZ	21350001	21400000	0.3058854166666667	420	11746	38400	3600
8N	Lesina	chrZ	21400001	21450000	0.6661676646706587	208	13350	20040	760
K	Lesina	chrZ	21400001	21450000	0.468580375782881	208	8978	19160	1640
8N	K	chrZ	21400001	21450000	0.3022483940042826	208	5646	18680	2120
K	Lesina	chrZ	21450001	21500000	0.4259093809827696	347	13348	31340	3360
8N	Lesina	chrZ	21450001	21500000	0.5637724550898203	347	18830	33400	1300
8N	K	chrZ	21450001	21500000	0.278930412371134	347	8658	31040	3660
8N	K	chrZ	21500001	21550000	0.3665715915573302	385	12852	35060	3440
8N	Lesina	chrZ	21500001	21550000	0.5283060109289618	385	19336	36600	1900
K	Lesina	chrZ	21500001	21550000	0.3406285072951739	385	12140	35640	2860
8N	K	chrZ	21550001	21600000	0.3254397834912043	329	9620	29560	3340
8N	Lesina	chrZ	21550001	21600000	0.6033333333333334	329	19186	31800	1100
K	Lesina	chrZ	21550001	21600000	0.386342438374417	329	11598	30020	2880
K	Lesina	chrZ	21600001	21650000	0.3465420560747663	237	7416	21400	2300
8N	Lesina	chrZ	21600001	21650000	0.5073490813648294	237	11598	22860	840
8N	K	chrZ	21600001	21650000	0.334185606060606	237	7058	21120	2580
8N	K	chrZ	21650001	21700000	0.3541883304448295	382	12262	34620	3580
8N	Lesina	chrZ	21650001	21700000	0.6445652173913043	382	23720	36800	1400
K	Lesina	chrZ	21650001	21700000	0.4170357751277683	382	14688	35220	2980
8N	K	chrZ	21700001	21750000	0.3588043478260869	402	13204	36800	3400
8N	Lesina	chrZ	21700001	21750000	0.6049845837615622	402	23546	38920	1280
K	Lesina	chrZ	21700001	21750000	0.3750805585392051	402	13968	37240	2960
K	Lesina	chrZ	21750001	21800000	0.3227242524916943	325	9714	30100	2400
8N	K	chrZ	21750001	21800000	0.4167336010709505	325	12452	29880	2620
8N	Lesina	chrZ	21750001	21800000	0.6581321473951716	325	20718	31480	1020
8N	K	chrZ	21800001	21850000	0.3274403470715835	401	12076	36880	3220
8N	Lesina	chrZ	21800001	21850000	0.5981404958677686	401	23160	38720	1380
K	Lesina	chrZ	21800001	21850000	0.3807131280388979	401	14094	37020	3080
8N	K	chrZ	21850001	21900000	0.3307156133828996	474	14234	43040	4360
8N	Lesina	chrZ	21850001	21900000	0.5669281045751634	474	26022	45900	1500
K	Lesina	chrZ	21850001	21900000	0.3574526995846793	474	15492	43340	4060
8N	Lesina	chrZ	21900001	21950000	0.6627065654309959	464	29676	44780	1620
8N	K	chrZ	21900001	21950000	0.342262186464742	464	14464	42260	4140
K	Lesina	chrZ	21900001	21950000	0.4149436090225564	464	17660	42560	3840
K	Lesina	chrZ	21950001	22000000	0.4003338898163606	390	14388	35940	3060
8N	Lesina	chrZ	21950001	22000000	0.6311310782241015	390	23882	37840	1160
8N	K	chrZ	21950001	22000000	0.3248750694058856	390	11702	36020	2980
8N	K	chrZ	22000001	22050000	0.2872053872053872	200	5118	17820	2180
8N	Lesina	chrZ	22000001	22050000	0.6936279547790339	200	13498	19460	540
K	Lesina	chrZ	22000001	22050000	0.4905077262693156	200	8888	18120	1880
K	Lesina	chrZ	22050001	22100000	0.4668341708542713	392	16722	35820	3380
8N	Lesina	chrZ	22050001	22100000	0.6487585842577919	392	24562	37860	1340
8N	K	chrZ	22050001	22100000	0.2820776255707762	392	9884	35040	4160
8N	K	chrZ	22100001	22150000	0.2955331412103746	303	8204	27760	2540
8N	Lesina	chrZ	22100001	22150000	0.6457931034482759	303	18728	29000	1300
K	Lesina	chrZ	22100001	22150000	0.460187185025198	303	12784	27780	2520
8N	K	chrZ	22150001	22200000	0.2384341637010676	307	6700	28100	2600
8N	Lesina	chrZ	22150001	22200000	0.61003367003367	307	18118	29700	1000
K	Lesina	chrZ	22150001	22200000	0.4372785258681786	307	12340	28220	2480
8N	K	chrZ	22200001	22250000	0.2472919418758256	170	3744	15140	1860
8N	Lesina	chrZ	22200001	22250000	0.6203636363636363	170	10236	16500	500
K	Lesina	chrZ	22200001	22250000	0.4496073298429319	170	6870	15280	1720
8N	Lesina	chrZ	22250001	22300000	0.6236350037397158	276	16676	26740	860
K	Lesina	chrZ	22250001	22300000	0.4480314960629921	276	11380	25400	2200
8N	K	chrZ	22250001	22300000	0.2665067945643485	276	6668	25020	2580
8N	K	chrZ	22300001	22350000	0.3208552138034509	295	8554	26660	2840
8N	Lesina	chrZ	22300001	22350000	0.6068696883852691	295	17138	28240	1260
K	Lesina	chrZ	22300001	22350000	0.3963757396449704	295	10718	27040	2460
8N	K	chrZ	22350001	22400000	0.3340343110127283	400	12072	36140	3860
8N	Lesina	chrZ	22350001	22400000	0.6159278350515464	400	23898	38800	1200
K	Lesina	chrZ	22350001	22400000	0.3880262438490978	400	14194	36580	3420
8N	K	chrZ	22400001	22450000	0.2942682926829268	184	4826	16400	2000
8N	Lesina	chrZ	22400001	22450000	0.6433370660694289	184	11490	17860	540
K	Lesina	chrZ	22400001	22450000	0.4385454545454545	184	7236	16500	1900
K	Lesina	chrZ	22450001	22500000	0.3870300751879699	235	8236	21280	2220
8N	K	chrZ	22450001	22500000	0.2733901515151515	235	5774	21120	2380
8N	Lesina	chrZ	22450001	22500000	0.5684811237928007	235	12950	22780	720
8N	Lesina	chrZ	22500001	22550000	0.65402124430956	274	17240	26360	1040
K	Lesina	chrZ	22500001	22550000	0.4600644122383253	274	11428	24840	2560
8N	K	chrZ	22500001	22550000	0.2890422077922078	274	7122	24640	2760
8N	K	chrZ	22550001	22600000	0.2952956134774316	350	9290	31460	3540
8N	Lesina	chrZ	22550001	22600000	0.7301410105757932	350	24854	34040	960
K	Lesina	chrZ	22550001	22600000	0.5160075329566854	350	16440	31860	3140
8N	K	chrZ	22600001	22650000	0.2733840304182509	347	8628	31560	3140
8N	Lesina	chrZ	22600001	22650000	0.6624555160142349	347	22338	33720	980
K	Lesina	chrZ	22600001	22650000	0.473545966228893	347	15144	31980	2720
8N	K	chrZ	22650001	22700000	0.2791471962616822	377	9558	34240	3460
8N	Lesina	chrZ	22650001	22700000	0.6494252873563219	377	23730	36540	1160
K	Lesina	chrZ	22650001	22700000	0.4601851851851852	377	15904	34560	3140
8N	K	chrZ	22700001	22750000	0.2594171997157072	311	7300	28140	2960
8N	Lesina	chrZ	22700001	22750000	0.6112881806108897	311	18412	30120	980
K	Lesina	chrZ	22700001	22750000	0.4478813559322034	311	12684	28320	2780
8N	Lesina	chrZ	22750001	22800000	0.6116040955631399	362	21504	35160	1040
K	Lesina	chrZ	22750001	22800000	0.4292594822396147	362	14260	33220	2980
8N	K	chrZ	22750001	22800000	0.2602084610668301	362	8488	32620	3580
8N	K	chrZ	22800001	22850000	0.2458131067961165	360	8102	32960	3040
8N	Lesina	chrZ	22800001	22850000	0.6071958880639634	360	21264	35020	980
K	Lesina	chrZ	22800001	22850000	0.4242934455802766	360	14112	33260	2740
8N	K	chrZ	22850001	22900000	0.2537589498806682	367	8506	33520	3180
8N	Lesina	chrZ	22850001	22900000	0.5680898876404494	367	20224	35600	1100
K	Lesina	chrZ	22850001	22900000	0.4038938053097345	367	13692	33900	2800
8N	Lesina	chrZ	22900001	22950000	0.6519693654266958	379	23836	36560	1340
8N	K	chrZ	22900001	22950000	0.2504388531304856	379	8560	34180	3720
K	Lesina	chrZ	22900001	22950000	0.4645809414466131	379	16186	34840	3060
8N	K	chrZ	22950001	23000000	0.267686904164576	439	10670	39860	4040
8N	Lesina	chrZ	22950001	23000000	0.6078672985781991	439	25652	42200	1700
K	Lesina	chrZ	22950001	23000000	0.4326195219123506	439	17374	40160	3740
8N	Lesina	chrZ	23000001	23050000	0.5423001949317738	425	22256	41040	1460
K	Lesina	chrZ	23000001	23050000	0.4886889460154242	425	19010	38900	3600
8N	K	chrZ	23000001	23050000	0.1792058516196447	425	6860	38280	4220
